fta params:,lower,upper,delta,eta
,-0.25,0.25,0.03333333333333333,0.03333333333333333
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,1.0,4,0.01,8,0.0003,20
Performance logging begins:
Episode:,Score:,Average Score:,Epsilon:
215,-56.32,-51.81,0.01
216,26.26,-49.76,0.01
217,-36.69,-49.64,0.01
218,-85.23,-49.95,0.01
219,-82.62,-50.88,0.01
220,42.47,-49.74,0.01
221,-36.62,-48.32,0.01
222,-50.26,-48.24,0.01
223,36.02,-47.86,0.01
224,-44.95,-47.86,0.01
225,30.74,-46.66,0.01
226,23.06,-46.18,0.01
227,-51.74,-46.41,0.01
228,-52.83,-44.6,0.01
229,-70.31,-44.99,0.01
230,-19.88,-45.06,0.01
231,-16.37,-44.79,0.01
232,-20.88,-44.72,0.01
233,-104.12,-44.97,0.01
234,-30.81,-45.1,0.01
235,-74.52,-45.14,0.01
236,-153.82,-45.93,0.01
237,-70.96,-46.28,0.01
238,-58.03,-46.19,0.01
239,-91.28,-45.94,0.01
240,-22.29,-45.67,0.01
241,75.27,-44.62,0.01
242,-17.94,-43.97,0.01
243,-26.02,-43.84,0.01
244,-23.52,-42.72,0.01
245,-47.95,-42.64,0.01
246,-38.57,-43.15,0.01
247,-23.9,-41.48,0.01
248,-5.87,-40.35,0.01
249,-24.85,-39.89,0.01
250,-11.41,-39.12,0.01
251,-55.97,-40.05,0.01
252,-39.15,-39.78,0.01
253,-77.35,-38.64,0.01
254,39.92,-39.56,0.01
255,-40.56,-39.02,0.01
256,-88.66,-37.61,0.01
257,-55.08,-37.59,0.01
258,-78.53,-37.37,0.01
259,-26.26,-37.67,0.01
260,-61.29,-36.16,0.01
261,-48.15,-36.24,0.01
262,-31.95,-36.08,0.01
263,-20.51,-35.47,0.01
264,-14.09,-35.4,0.01
265,-2.83,-34.29,0.01
266,-58.28,-34.23,0.01
267,-24.93,-34.5,0.01
268,-4.22,-35.82,0.01
269,-33.7,-35.51,0.01
270,-59.48,-34.46,0.01
271,-151.89,-35.3,0.01
272,13.53,-34.73,0.01
273,-49.01,-34.75,0.01
274,13.81,-34.68,0.01
275,-6.26,-34.59,0.01
276,-60.17,-34.52,0.01
277,-45.27,-33.79,0.01
278,25.49,-32.97,0.01
279,-21.18,-32.57,0.01
280,-71.84,-32.65,0.01
281,-39.84,-33.4,0.01
282,-17.76,-32.27,0.01
283,-102.71,-30.67,0.01
284,-28.93,-33.22,0.01
285,-50.52,-36.31,0.01
286,-59.85,-36.68,0.01
287,-67.8,-36.98,0.01
288,1.55,-36.69,0.01
289,-68.39,-36.63,0.01
290,18.5,-36.58,0.01
291,2.38,-35.96,0.01
292,-21.24,-35.95,0.01
293,30.16,-34.87,0.01
294,-12.75,-34.82,0.01
295,5.74,-34.2,0.01
296,-75.83,-33.84,0.01
297,3.36,-33.05,0.01
298,-46.97,-32.92,0.01
299,18.14,-32.68,0.01
300,-48.7,-32.84,0.01
301,-2.75,-32.09,0.01
302,-24.15,-31.73,0.01
303,-15.55,-31.29,0.01
304,-9.95,-31.32,0.01
305,-106.61,-32.23,0.01
306,3.52,-31.7,0.01
307,-47.38,-31.71,0.01
308,13.66,-31.39,0.01
309,-31.7,-32.08,0.01
310,-29.31,-32.4,0.01
311,-61.59,-32.62,0.01
312,-45.77,-32.71,0.01
313,-41.65,-33.31,0.01
314,-40.22,-33.51,0.01
315,-19.16,-33.14,0.01
316,20.77,-33.2,0.01
317,16.11,-32.67,0.01
318,-37.7,-32.19,0.01
319,-40.35,-31.77,0.01
320,-37.22,-32.57,0.01
321,-33.09,-32.53,0.01
322,-22.93,-32.26,0.01
323,-28.39,-32.9,0.01
324,3.3,-32.42,0.01
325,7.29,-32.66,0.01
326,-24.28,-33.13,0.01
327,-6.38,-32.68,0.01
328,-65.73,-32.81,0.01
329,20.35,-31.9,0.01
330,-62.57,-32.33,0.01
331,-47.76,-32.64,0.01
332,-34.85,-32.78,0.01
333,-39.99,-32.14,0.01
334,-4.09,-31.87,0.01
335,-34.58,-31.47,0.01
336,-58.87,-30.52,0.01
337,-19.87,-30.01,0.01
338,-39.21,-29.82,0.01
339,-28.44,-29.19,0.01
340,-1.76,-28.99,0.01
341,-19.55,-29.94,0.01
342,-92.21,-30.68,0.01
343,-27.2,-30.69,0.01
344,-61.41,-31.07,0.01
345,-17.96,-30.77,0.01
346,1.77,-30.37,0.01
347,-39.97,-30.53,0.01
348,31.76,-30.15,0.01
349,-6.72,-29.97,0.01
350,5.94,-29.8,0.01
351,-54.09,-29.78,0.01
352,-49.93,-29.89,0.01
353,5.19,-29.06,0.01
354,0.81,-29.45,0.01
355,21.52,-28.83,0.01
356,-81.19,-28.76,0.01
357,40.13,-27.8,0.01
358,-28.33,-27.3,0.01
359,-19.91,-27.24,0.01
360,-28.33,-26.91,0.01
361,-54.72,-26.97,0.01
362,41.87,-26.24,0.01
363,-39.26,-26.42,0.01
364,-48.76,-26.77,0.01
365,-32.32,-27.07,0.01
366,20.54,-26.28,0.01
367,-23.18,-26.26,0.01
368,65.0,-25.57,0.01
369,7.2,-25.16,0.01
370,-6.77,-24.63,0.01
371,32.36,-22.79,0.01
372,13.1,-22.79,0.01
373,5.8,-22.25,0.01
374,-44.58,-22.83,0.01
375,-16.39,-22.93,0.01
376,-78.91,-23.12,0.01
377,3.29,-22.63,0.01
378,-25.7,-23.14,0.01
379,277.59,-20.16,0.01
380,-52.33,-19.96,0.01
381,12.73,-19.44,0.01
382,42.27,-18.83,0.01
383,-64.73,-18.46,0.01
384,-60.24,-18.77,0.01
385,46.79,-17.8,0.01
386,35.18,-16.84,0.01
387,8.88,-16.08,0.01
388,-68.22,-16.78,0.01
389,21.86,-15.87,0.01
390,7.52,-15.98,0.01
391,15.31,-15.85,0.01
392,31.21,-15.33,0.01
393,10.99,-15.52,0.01
394,-19.05,-15.58,0.01
395,-25.05,-15.89,0.01
396,-0.75,-15.14,0.01
397,0.32,-15.17,0.01
398,-19.35,-14.9,0.01
399,-0.66,-15.08,0.01
400,30.34,-14.29,0.01
401,-4.0,-14.31,0.01
402,-6.27,-14.13,0.01
403,14.19,-13.83,0.01
404,45.92,-13.27,0.01
405,11.13,-12.09,0.01
406,24.25,-11.89,0.01
407,7.49,-11.34,0.01
408,-14.13,-11.62,0.01
409,4.4,-11.25,0.01
410,-45.14,-11.41,0.01
411,2.91,-10.77,0.01
412,22.14,-10.09,0.01
413,34.7,-9.32,0.01
414,50.69,-8.42,0.01
415,-1.74,-8.24,0.01
416,39.57,-8.05,0.01
417,15.53,-8.06,0.01
418,16.13,-7.52,0.01
419,-12.74,-7.25,0.01
420,-6.46,-6.94,0.01
421,-6.27,-6.67,0.01
422,-42.69,-6.87,0.01
423,14.16,-6.44,0.01
424,51.51,-5.96,0.01
425,-17.08,-6.2,0.01
426,52.47,-5.44,0.01
427,-10.34,-5.48,0.01
428,22.6,-4.59,0.01
429,16.21,-4.63,0.01
430,-40.35,-4.41,0.01
431,-0.72,-3.94,0.01
432,19.61,-3.4,0.01
433,-22.12,-3.22,0.01
434,-216.69,-5.34,0.01
435,-433.59,-9.33,0.01
436,8.71,-8.66,0.01
437,-65.25,-9.11,0.01
438,202.26,-6.7,0.01
439,-2.9,-6.44,0.01
440,193.22,-4.49,0.01
441,-93.33,-5.23,0.01
442,23.51,-4.07,0.01
443,49.26,-3.31,0.01
444,20.45,-2.49,0.01
445,-48.06,-2.79,0.01
446,36.0,-2.45,0.01
447,21.15,-1.84,0.01
448,74.15,-1.41,0.01
449,-337.73,-4.72,0.01
450,-11.08,-4.89,0.01
451,10.51,-4.25,0.01
452,-143.5,-5.18,0.01
453,-10.13,-5.34,0.01
454,-111.66,-6.46,0.01
455,-9.73,-6.77,0.01
456,-0.86,-5.97,0.01
457,-10.16,-6.47,0.01
458,11.21,-6.08,0.01
459,160.49,-4.27,0.01
460,76.2,-3.23,0.01
461,52.61,-2.15,0.01
462,12.69,-2.45,0.01
463,16.95,-1.88,0.01
464,55.27,-0.84,0.01
465,-5.37,-0.57,0.01
466,5.1,-0.73,0.01
467,-13.49,-0.63,0.01
468,-6.73,-1.35,0.01
469,23.54,-1.19,0.01
470,-9.94,-1.22,0.01
471,14.01,-1.4,0.01
472,20.08,-1.33,0.01
473,15.67,-1.23,0.01
474,95.8,0.17,0.01
475,-131.66,-0.98,0.01
476,65.63,0.46,0.01
477,21.36,0.64,0.01
478,-165.3,-0.75,0.01
479,18.93,-3.34,0.01
480,11.71,-2.7,0.01
481,-17.15,-3.0,0.01
482,-107.05,-4.49,0.01
483,30.25,-3.54,0.01
484,40.11,-2.54,0.01
485,-28.74,-3.29,0.01
486,-51.19,-4.16,0.01
487,4.09,-4.2,0.01
488,43.82,-3.08,0.01
489,27.56,-3.03,0.01
490,19.41,-2.91,0.01
491,1.12,-3.05,0.01
492,36.87,-2.99,0.01
493,33.41,-2.77,0.01
494,-37.52,-2.95,0.01
495,-82.74,-3.53,0.01
496,35.92,-3.16,0.01
497,-59.85,-3.76,0.01
498,105.65,-2.51,0.01
499,-40.91,-2.92,0.01
