fta params:,lower,upper,delta,eta
,-0.05,0.05,0.007692307692307693,0.007692307692307693
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,1.0,4,0.01,8,0.0003,20
Performance logging begins:
Episode:,Score:,Average Score:,Epsilon:
66,-240.8,-159.14,0.66
67,-362.86,-162.13,0.65
68,-331.27,-164.58,0.64
69,-215.79,-165.32,0.64
70,-95.66,-164.33,0.63
71,-122.03,-163.75,0.62
72,-74.11,-162.52,0.61
73,-512.91,-167.25,0.61
74,-477.84,-171.4,0.6
75,-584.72,-176.83,0.59
76,-48.62,-175.17,0.59
77,-567.62,-180.2,0.58
78,-226.57,-180.79,0.57
79,-201.03,-181.04,0.57
80,-380.97,-183.51,0.57
81,-399.57,-186.14,0.56
82,-109.82,-185.22,0.56
83,-46.32,-183.57,0.55
84,-429.55,-186.46,0.54
85,-259.0,-187.31,0.54
86,-219.24,-187.67,0.53
87,-54.11,-186.16,0.52
88,-363.98,-188.15,0.52
89,-129.77,-187.51,0.51
90,-116.93,-186.73,0.5
91,-349.79,-188.5,0.48
92,-205.48,-188.69,0.47
93,-91.2,-187.65,0.47
94,-464.5,-190.56,0.46
95,-89.31,-189.51,0.45
96,-71.17,-188.29,0.44
97,-74.37,-187.13,0.43
98,-255.9,-187.82,0.42
99,-257.08,-188.51,0.41
100,-309.25,-189.46,0.4
101,-78.22,-187.67,0.39
102,-408.1,-191.04,0.38
103,-186.19,-191.81,0.38
104,-210.15,-191.71,0.37
105,-62.25,-189.2,0.36
106,-134.85,-189.33,0.33
107,-148.71,-185.87,0.32
108,-260.8,-185.87,0.3
109,-131.59,-184.87,0.29
110,-102.05,-184.72,0.27
111,-193.86,-185.61,0.26
112,-110.49,-185.74,0.26
113,-8.8,-184.09,0.25
114,-130.05,-184.73,0.23
115,-44.97,-184.37,0.23
116,-151.24,-184.83,0.21
117,-185.7,-185.55,0.2
118,-74.67,-186.47,0.18
119,-241.32,-185.09,0.17
120,-155.59,-185.81,0.16
121,-300.98,-187.92,0.15
122,-136.51,-189.23,0.14
123,-204.79,-190.43,0.12
124,-393.84,-193.55,0.12
125,-163.39,-192.62,0.09
126,-399.45,-195.99,0.08
127,-447.55,-198.8,0.06
128,-260.89,-199.52,0.05
129,-121.19,-198.87,0.03
130,-211.57,-200.15,0.01
131,-234.45,-201.17,0.01
132,-57.26,-199.71,0.01
133,-34.23,-198.63,0.01
134,-462.42,-202.69,0.01
135,-96.62,-202.68,0.01
136,-62.26,-201.32,0.01
137,-88.23,-200.2,0.01
138,-514.64,-203.22,0.01
139,-448.81,-207.14,0.01
140,-583.54,-209.91,0.01
141,-413.41,-213.13,0.01
142,-440.28,-216.51,0.01
143,-132.78,-216.57,0.01
144,-278.15,-217.31,0.01
145,-396.03,-220.84,0.01
146,-458.84,-223.42,0.01
147,-205.62,-224.0,0.01
148,-307.31,-225.38,0.01
149,-475.27,-228.21,0.01
150,-656.3,-232.12,0.01
151,-524.25,-236.67,0.01
152,-222.24,-236.97,0.01
153,-326.03,-239.62,0.01
154,-532.58,-243.21,0.01
155,-597.67,-248.29,0.01
156,-413.5,-249.83,0.01
157,-405.74,-253.27,0.01
158,-617.25,-257.29,0.01
159,-560.97,-261.07,0.01
160,-660.74,-266.78,0.01
161,-231.04,-267.02,0.01
162,-704.79,-272.6,0.01
163,-237.58,-273.92,0.01
164,-275.56,-275.56,0.01
165,-696.44,-277.52,0.01
166,-364.72,-278.76,0.01
167,-459.72,-279.72,0.01
168,-455.58,-280.97,0.01
169,-563.78,-284.45,0.01
170,-576.81,-289.26,0.01
171,-116.18,-289.2,0.01
172,-373.47,-292.19,0.01
173,-137.12,-288.44,0.01
174,-205.44,-285.71,0.01
175,-281.95,-282.68,0.01
176,-476.14,-286.96,0.01
177,-178.33,-283.07,0.01
178,-170.62,-282.51,0.01
179,-388.81,-284.39,0.01
180,-445.98,-285.04,0.01
181,-91.99,-281.96,0.01
182,-85.65,-281.72,0.01
183,-114.1,-282.4,0.01
184,-212.34,-280.22,0.01
185,-63.29,-278.27,0.01
186,33.85,-275.74,0.01
187,-138.86,-276.58,0.01
188,-67.12,-273.61,0.01
189,-205.75,-274.37,0.01
190,-298.38,-276.19,0.01
191,-99.69,-273.69,0.01
192,-201.81,-273.65,0.01
193,-124.55,-273.99,0.01
194,-176.37,-271.1,0.01
195,-197.51,-272.19,0.01
196,-108.16,-272.56,0.01
197,-222.16,-274.03,0.01
198,-274.29,-274.22,0.01
199,-180.26,-273.45,0.01
200,-156.78,-271.92,0.01
201,-168.7,-272.83,0.01
202,-229.4,-271.04,0.01
203,-6.31,-269.24,0.01
204,-318.04,-270.32,0.01
205,-243.2,-272.13,0.01
206,-352.28,-274.31,0.01
207,-125.8,-274.08,0.01
208,-313.29,-274.6,0.01
209,-289.01,-276.18,0.01
210,-250.66,-277.66,0.01
211,-176.26,-277.49,0.01
212,-134.72,-277.73,0.01
213,-260.81,-280.25,0.01
214,-183.09,-280.78,0.01
215,-357.58,-283.91,0.01
216,-126.18,-283.65,0.01
217,-126.77,-283.07,0.01
218,-93.96,-283.26,0.01
219,-391.22,-284.76,0.01
220,-224.75,-285.45,0.01
221,-407.7,-286.52,0.01
222,-100.99,-286.16,0.01
223,-465.16,-288.76,0.01
224,-331.97,-288.15,0.01
225,-311.55,-289.63,0.01
226,-264.31,-288.28,0.01
227,-235.45,-286.16,0.01
228,-0.52,-283.55,0.01
229,-128.12,-283.62,0.01
230,-276.55,-284.27,0.01
231,-333.45,-285.26,0.01
232,-280.89,-287.5,0.01
233,-398.92,-291.14,0.01
234,-407.78,-290.6,0.01
235,-272.4,-292.36,0.01
236,-382.63,-295.56,0.01
237,-229.98,-296.98,0.01
238,-321.01,-295.04,0.01
239,-34.32,-290.9,0.01
240,-128.16,-286.34,0.01
241,-112.94,-283.34,0.01
242,-205.44,-280.99,0.01
243,-292.56,-282.59,0.01
244,-59.75,-280.4,0.01
245,-146.49,-277.91,0.01
246,-225.93,-275.58,0.01
247,64.01,-272.88,0.01
248,-203.13,-271.84,0.01
249,-137.51,-268.46,0.01
250,-280.59,-264.7,0.01
251,-40.7,-259.87,0.01
252,-204.47,-259.69,0.01
253,-144.83,-257.88,0.01
254,-153.17,-254.09,0.01
255,-561.14,-253.72,0.01
256,-266.35,-252.25,0.01
257,-415.74,-252.35,0.01
258,-105.03,-247.23,0.01
259,-191.14,-243.53,0.01
260,-214.88,-239.07,0.01
261,-39.67,-237.16,0.01
262,-67.36,-230.78,0.01
263,-212.4,-230.53,0.01
264,-364.63,-231.42,0.01
265,-291.71,-227.37,0.01
266,-148.2,-225.21,0.01
267,-197.58,-222.59,0.01
268,-257.12,-220.6,0.01
269,-198.66,-216.95,0.01
270,-300.22,-214.18,0.01
271,-348.39,-216.51,0.01
272,-284.86,-215.62,0.01
273,-449.21,-218.74,0.01
274,-372.31,-220.41,0.01
275,-140.16,-218.99,0.01
276,-204.74,-216.28,0.01
277,-312.55,-217.62,0.01
278,-329.85,-219.21,0.01
279,-193.25,-217.26,0.01
280,-244.44,-215.24,0.01
281,-226.04,-216.58,0.01
282,-356.0,-219.29,0.01
283,-365.38,-221.8,0.01
284,-366.51,-223.34,0.01
285,-391.6,-226.62,0.01
286,-36.56,-227.33,0.01
287,-324.28,-229.18,0.01
288,-233.23,-230.84,0.01
289,-181.42,-230.6,0.01
290,-296.14,-230.58,0.01
291,-204.73,-231.63,0.01
292,-235.12,-231.96,0.01
293,-295.3,-233.67,0.01
294,-132.43,-233.23,0.01
295,-289.46,-234.15,0.01
296,-345.41,-236.52,0.01
297,-210.53,-236.4,0.01
298,-218.98,-235.85,0.01
299,-177.64,-235.82,0.01
300,-408.04,-238.34,0.01
301,-250.2,-239.15,0.01
302,-304.11,-239.9,0.01
303,-268.2,-242.52,0.01
304,-381.09,-243.15,0.01
305,-394.3,-244.66,0.01
306,-336.66,-244.5,0.01
307,-468.53,-247.93,0.01
308,-356.43,-248.36,0.01
309,-60.79,-246.08,0.01
310,-320.2,-246.78,0.01
311,-309.38,-248.11,0.01
312,-432.98,-251.09,0.01
313,-460.92,-253.09,0.01
314,-332.06,-254.58,0.01
315,-435.02,-255.35,0.01
316,-438.58,-258.48,0.01
317,-440.69,-261.62,0.01
318,-361.68,-264.3,0.01
319,-202.84,-262.41,0.01
320,-513.39,-265.3,0.01
321,-543.6,-266.66,0.01
322,-189.09,-267.54,0.01
323,-302.11,-265.91,0.01
324,-14.26,-262.73,0.01
325,-222.17,-261.84,0.01
326,-210.9,-261.3,0.01
327,-41.27,-259.36,0.01
328,-256.95,-261.93,0.01
329,-143.93,-262.08,0.01
330,-225.42,-261.57,0.01
331,-267.54,-260.91,0.01
332,-180.81,-259.91,0.01
333,-47.24,-256.4,0.01
334,-206.59,-254.38,0.01
335,-247.16,-254.13,0.01
336,-109.39,-251.4,0.01
337,-108.21,-250.18,0.01
338,-345.5,-250.43,0.01
339,-172.42,-251.81,0.01
340,-176.61,-252.29,0.01
341,-334.92,-254.51,0.01
342,-532.57,-257.78,0.01
343,-192.22,-256.78,0.01
344,-88.04,-257.06,0.01
345,-258.41,-258.18,0.01
346,-258.68,-258.51,0.01
347,-188.54,-261.03,0.01
348,-10.57,-259.11,0.01
349,-582.47,-263.56,0.01
350,-269.88,-263.45,0.01
351,-343.89,-266.48,0.01
352,-113.41,-265.57,0.01
353,-506.67,-269.19,0.01
354,-221.43,-269.87,0.01
355,-228.37,-266.55,0.01
356,-98.0,-264.86,0.01
357,-124.38,-261.95,0.01
358,-33.95,-261.24,0.01
359,-49.98,-259.83,0.01
360,-232.06,-260.0,0.01
361,-69.23,-260.29,0.01
362,-228.83,-261.91,0.01
363,-311.54,-262.9,0.01
364,-337.58,-262.63,0.01
365,-211.74,-261.83,0.01
366,-187.2,-262.22,0.01
367,-112.34,-261.37,0.01
368,-197.87,-260.77,0.01
369,-191.65,-260.7,0.01
370,-138.48,-259.09,0.01
371,-205.66,-257.66,0.01
372,-257.18,-257.38,0.01
373,-186.03,-254.75,0.01
374,-228.35,-253.31,0.01
375,-177.32,-253.68,0.01
376,51.02,-251.13,0.01
377,-454.82,-252.55,0.01
378,-209.95,-251.35,0.01
379,-314.57,-252.56,0.01
380,-316.77,-253.29,0.01
381,-84.64,-251.87,0.01
382,-62.53,-248.94,0.01
383,-100.91,-246.29,0.01
384,-279.05,-245.42,0.01
385,-330.49,-244.81,0.01
386,-149.37,-245.94,0.01
387,-60.03,-243.29,0.01
388,-180.98,-242.77,0.01
389,-338.33,-244.34,0.01
390,-213.26,-243.51,0.01
391,-55.36,-242.02,0.01
392,-290.05,-242.57,0.01
393,-253.48,-242.15,0.01
394,-147.8,-242.3,0.01
395,-252.63,-241.93,0.01
396,-282.46,-241.3,0.01
397,-1.11,-239.21,0.01
398,-256.52,-239.58,0.01
399,-211.35,-239.92,0.01
400,-179.93,-237.64,0.01
401,-178.23,-236.92,0.01
402,-95.64,-234.84,0.01
403,-45.37,-232.61,0.01
404,-286.71,-231.66,0.01
405,-76.14,-228.48,0.01
406,-96.2,-226.08,0.01
407,-187.11,-223.26,0.01
408,-38.79,-220.09,0.01
409,-307.98,-222.56,0.01
410,-142.96,-220.79,0.01
411,-90.18,-218.59,0.01
412,-229.31,-216.56,0.01
413,-140.34,-213.35,0.01
414,-198.58,-212.02,0.01
415,-62.49,-208.29,0.01
416,-70.76,-204.61,0.01
417,-69.96,-200.91,0.01
418,-245.12,-199.74,0.01
419,-124.84,-198.96,0.01
420,-235.78,-196.18,0.01
421,-79.06,-191.54,0.01
422,-182.19,-191.47,0.01
423,-100.26,-189.45,0.01
424,-113.7,-190.45,0.01
425,-213.29,-190.36,0.01
426,-194.86,-190.2,0.01
427,-100.27,-190.79,0.01
428,-119.27,-189.41,0.01
429,-109.67,-189.07,0.01
430,-78.05,-187.59,0.01
431,-155.85,-186.48,0.01
432,-94.24,-185.61,0.01
433,-48.86,-185.63,0.01
434,-77.98,-184.34,0.01
435,-177.43,-183.64,0.01
436,-94.64,-183.5,0.01
437,-71.37,-183.13,0.01
438,-81.44,-180.49,0.01
439,-180.23,-180.57,0.01
440,-85.3,-179.65,0.01
441,-95.74,-177.26,0.01
442,-248.64,-174.42,0.01
443,-158.53,-174.08,0.01
444,-119.54,-174.4,0.01
445,-127.19,-173.09,0.01
446,-0.39,-170.5,0.01
447,-167.34,-170.29,0.01
448,-178.28,-171.97,0.01
449,-60.14,-166.75,0.01
450,-76.7,-164.81,0.01
451,-64.45,-162.02,0.01
452,-67.04,-161.56,0.01
453,-110.61,-157.6,0.01
454,-92.44,-156.31,0.01
455,-100.16,-155.02,0.01
456,-24.39,-154.29,0.01
457,-110.77,-154.15,0.01
458,-164.0,-155.45,0.01
459,-98.76,-155.94,0.01
460,-115.95,-154.78,0.01
461,-197.94,-156.07,0.01
462,-132.29,-155.1,0.01
463,-129.75,-153.28,0.01
464,-89.18,-150.8,0.01
465,-133.93,-150.02,0.01
466,24.84,-147.9,0.01
467,-60.63,-147.38,0.01
468,-115.83,-146.56,0.01
469,-36.23,-145.01,0.01
470,-117.5,-144.8,0.01
471,-86.18,-143.6,0.01
472,-41.25,-141.44,0.01
473,-31.75,-139.9,0.01
474,-108.03,-138.7,0.01
475,-90.76,-137.83,0.01
476,-123.96,-139.58,0.01
477,-25.71,-135.29,0.01
478,-68.81,-133.88,0.01
479,-81.89,-131.55,0.01
480,-106.25,-129.45,0.01
481,-201.31,-130.61,0.01
482,-133.55,-131.33,0.01
483,-124.52,-131.56,0.01
484,-187.73,-130.65,0.01
485,-80.35,-128.15,0.01
486,-96.66,-127.62,0.01
487,-47.99,-127.5,0.01
488,-87.85,-126.57,0.01
489,-148.82,-124.67,0.01
490,-207.21,-124.61,0.01
491,-94.94,-125.01,0.01
492,-167.46,-123.78,0.01
493,-169.11,-122.94,0.01
494,-96.33,-122.42,0.01
495,-118.39,-121.08,0.01
496,-77.26,-119.03,0.01
497,-136.07,-120.38,0.01
498,-73.27,-118.55,0.01
499,-211.18,-118.54,0.01
