fta params:,lower,upper,delta,eta
,-1,1,0.14285714285714285,0.14285714285714285
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,1.0,4,0.01,8,0.0003,10
Performance logging begins:
Episode:,Score:,Average Score:,Epsilon:
58,-61.66,-126.41,0.7
59,-72.0,-125.5,0.69
60,-376.05,-129.61,0.69
61,-114.02,-129.36,0.68
62,15.9,-127.05,0.68
63,-100.33,-126.63,0.67
64,-67.65,-125.73,0.67
65,-103.43,-125.39,0.66
66,-76.89,-124.66,0.66
67,-38.48,-123.4,0.65
68,-138.93,-123.62,0.65
69,-83.61,-123.05,0.64
70,-110.43,-122.87,0.64
71,-66.14,-122.08,0.63
72,-65.86,-121.31,0.63
73,-123.27,-121.34,0.62
74,-112.01,-121.22,0.62
75,-7.51,-119.72,0.61
76,-9.06,-118.28,0.61
77,-49.94,-117.41,0.6
78,-67.74,-116.78,0.6
79,-116.69,-116.78,0.59
80,0.2,-115.33,0.58
81,-52.44,-114.57,0.58
82,-54.85,-113.85,0.57
83,-67.21,-113.29,0.57
84,-72.19,-112.81,0.56
85,-372.09,-115.82,0.56
86,-154.82,-116.27,0.55
87,-69.57,-115.74,0.54
88,-138.74,-116.0,0.54
89,-41.28,-115.17,0.53
90,-65.65,-114.62,0.53
91,-157.57,-115.09,0.52
92,-40.36,-114.29,0.51
93,-62.21,-113.73,0.51
94,-209.12,-114.74,0.5
95,-25.16,-113.8,0.49
96,-50.06,-113.15,0.49
97,-205.64,-114.09,0.48
98,-216.58,-115.13,0.48
99,-27.65,-114.25,0.47
100,-13.14,-111.7,0.47
101,-30.35,-111.08,0.46
102,-21.78,-110.52,0.46
103,-14.64,-109.77,0.45
104,-52.84,-109.34,0.44
105,-6.2,-108.05,0.44
106,-42.27,-108.34,0.43
107,36.48,-106.94,0.43
108,-67.16,-104.96,0.42
109,25.49,-103.79,0.41
110,-7.19,-102.48,0.41
111,-17.88,-102.06,0.39
112,-19.51,-100.47,0.39
113,-139.23,-101.06,0.37
114,-60.73,-99.19,0.37
115,-30.47,-97.89,0.36
116,-41.49,-96.66,0.35
117,-270.87,-98.59,0.35
118,54.33,-95.75,0.34
119,-78.08,-94.75,0.34
120,-55.64,-93.85,0.33
121,-74.55,-93.3,0.32
122,17.89,-92.43,0.31
123,-16.96,-91.35,0.3
124,-41.05,-90.1,0.3
125,-40.33,-89.44,0.29
126,-27.84,-88.31,0.29
127,29.71,-87.33,0.28
128,-330.68,-90.4,0.27
129,3.07,-88.93,0.26
130,-5.75,-85.92,0.25
131,-3.7,-86.09,0.24
132,-20.83,-83.3,0.24
133,-88.01,-83.3,0.22
134,-64.55,-82.94,0.21
135,12.01,-81.68,0.21
136,1.59,-81.01,0.19
137,-90.57,-79.93,0.19
138,18.25,-79.3,0.18
139,-57.89,-79.28,0.16
140,-56.1,-77.86,0.15
141,20.56,-75.69,0.14
142,-31.11,-74.95,0.13
143,-49.22,-73.83,0.12
144,-76.6,-73.12,0.1
145,-1.21,-71.53,0.09
146,-12.76,-70.3,0.08
147,-0.19,-69.69,0.08
148,-14.8,-69.1,0.07
149,-28.38,-67.67,0.06
150,0.89,-67.04,0.05
151,-155.58,-67.51,0.03
152,-19.65,-67.54,0.01
153,0.82,-66.66,0.01
154,-39.25,-65.64,0.01
155,34.67,-63.09,0.01
156,-67.39,-62.38,0.01
157,8.41,-61.49,0.01
158,38.95,-60.48,0.01
159,-2.85,-59.79,0.01
160,-42.9,-56.46,0.01
161,-97.36,-56.29,0.01
162,-340.04,-59.85,0.01
163,-18.98,-59.04,0.01
164,39.47,-57.97,0.01
165,-208.2,-59.02,0.01
166,-36.53,-58.61,0.01
167,-63.24,-58.86,0.01
168,-73.73,-58.21,0.01
169,11.69,-57.26,0.01
170,-278.75,-58.94,0.01
171,-200.12,-60.28,0.01
172,-67.51,-60.3,0.01
173,-93.43,-60.0,0.01
174,-64.33,-59.52,0.01
175,-2.6,-59.47,0.01
176,-52.99,-59.91,0.01
177,-77.95,-60.19,0.01
178,-12.73,-59.64,0.01
179,-86.71,-59.34,0.01
180,3.93,-59.3,0.01
181,-80.47,-59.58,0.01
182,-169.59,-60.73,0.01
183,-63.71,-60.7,0.01
184,-2.64,-60.0,0.01
185,-35.26,-56.63,0.01
186,63.02,-54.45,0.01
187,-89.68,-54.65,0.01
188,36.6,-52.9,0.01
189,-85.64,-53.35,0.01
190,-6.21,-52.75,0.01
191,-61.14,-51.79,0.01
192,-57.77,-51.96,0.01
193,-194.28,-53.28,0.01
194,-61.49,-51.8,0.01
195,-50.21,-52.06,0.01
196,-120.87,-52.76,0.01
197,-22.09,-50.93,0.01
198,-54.92,-49.31,0.01
199,-34.35,-49.38,0.01
200,-57.3,-49.82,0.01
201,-135.96,-50.88,0.01
202,-145.06,-52.11,0.01
203,-60.23,-52.56,0.01
204,-66.59,-52.7,0.01
205,-125.34,-53.89,0.01
206,-87.54,-54.35,0.01
207,-24.62,-54.96,0.01
208,-98.3,-55.27,0.01
209,11.62,-55.41,0.01
210,-61.21,-55.95,0.01
211,74.12,-55.03,0.01
212,-33.29,-55.17,0.01
213,58.82,-53.19,0.01
214,-34.97,-52.93,0.01
215,-78.51,-53.41,0.01
216,-32.37,-53.32,0.01
217,-60.56,-51.21,0.01
218,-44.36,-52.2,0.01
219,6.07,-51.36,0.01
220,43.13,-50.37,0.01
221,16.18,-49.46,0.01
222,-12.75,-49.77,0.01
223,-14.62,-49.75,0.01
224,-41.04,-49.75,0.01
225,-21.3,-49.56,0.01
226,-28.07,-49.56,0.01
227,-19.38,-50.05,0.01
228,-78.85,-47.53,0.01
229,-21.8,-47.78,0.01
230,-13.92,-47.86,0.01
231,-69.13,-48.52,0.01
232,-61.31,-48.92,0.01
233,1.35,-48.03,0.01
234,-49.62,-47.88,0.01
235,-70.81,-48.71,0.01
236,-35.84,-49.08,0.01
237,-13.65,-48.31,0.01
238,5.48,-48.44,0.01
239,-89.09,-48.75,0.01
240,-29.36,-48.48,0.01
241,-33.0,-49.02,0.01
242,-75.62,-49.46,0.01
243,-8.64,-49.06,0.01
244,-62.25,-48.92,0.01
245,-78.41,-49.69,0.01
246,-26.67,-49.83,0.01
247,-70.14,-50.53,0.01
248,-47.15,-50.85,0.01
249,-67.39,-51.24,0.01
250,-5.55,-51.3,0.01
251,-46.81,-50.22,0.01
252,-11.42,-50.13,0.01
253,9.16,-50.05,0.01
254,-43.64,-50.09,0.01
255,-0.98,-50.45,0.01
256,-100.31,-50.78,0.01
257,-45.57,-51.32,0.01
258,-50.15,-52.21,0.01
259,-30.01,-52.48,0.01
260,-57.82,-52.63,0.01
261,-56.0,-52.22,0.01
262,-29.33,-49.11,0.01
263,5.51,-48.87,0.01
264,-7.21,-49.33,0.01
265,-47.11,-47.72,0.01
266,-31.94,-47.68,0.01
267,-31.54,-47.36,0.01
268,0.12,-46.62,0.01
269,-11.29,-46.85,0.01
270,-44.36,-44.51,0.01
271,0.92,-42.5,0.01
272,-67.33,-42.49,0.01
273,-49.34,-42.05,0.01
274,-4.45,-41.45,0.01
275,-22.69,-41.66,0.01
276,-12.5,-41.25,0.01
277,-38.64,-40.86,0.01
278,-37.61,-41.11,0.01
279,-62.98,-40.87,0.01
280,-34.88,-41.26,0.01
281,-17.3,-40.63,0.01
282,-52.1,-39.45,0.01
283,-1.7,-38.83,0.01
284,-32.86,-39.13,0.01
285,-1.74,-38.8,0.01
286,-34.73,-39.77,0.01
287,-73.74,-39.62,0.01
288,-34.04,-40.32,0.01
289,-36.64,-39.83,0.01
290,-76.9,-40.54,0.01
291,-21.06,-40.14,0.01
292,-2.08,-39.58,0.01
293,-41.05,-38.05,0.01
294,-67.64,-38.11,0.01
295,-31.92,-37.93,0.01
296,9.63,-36.62,0.01
297,24.26,-36.16,0.01
298,12.2,-35.49,0.01
299,-69.2,-35.84,0.01
300,-72.12,-35.98,0.01
301,-33.37,-34.96,0.01
302,-9.4,-33.6,0.01
303,-22.62,-33.23,0.01
304,7.17,-32.49,0.01
305,-37.17,-31.61,0.01
306,-4.01,-30.77,0.01
307,-39.6,-30.92,0.01
308,-7.19,-30.01,0.01
309,-33.15,-30.46,0.01
310,-30.7,-30.15,0.01
311,-43.51,-31.33,0.01
312,27.66,-30.72,0.01
313,-38.81,-31.69,0.01
314,-42.42,-31.77,0.01
315,-45.58,-31.44,0.01
316,-40.05,-31.52,0.01
317,-60.63,-31.52,0.01
318,-25.42,-31.33,0.01
319,-54.98,-31.94,0.01
320,-58.66,-32.96,0.01
321,36.28,-32.76,0.01
322,-31.08,-32.94,0.01
323,-33.51,-33.13,0.01
324,-59.3,-33.31,0.01
325,-12.97,-33.23,0.01
326,87.53,-32.07,0.01
327,-15.09,-32.03,0.01
328,16.58,-31.07,0.01
329,-81.52,-31.67,0.01
330,-13.88,-31.67,0.01
331,-16.93,-31.15,0.01
332,-13.29,-30.67,0.01
333,16.97,-30.51,0.01
334,-13.37,-30.15,0.01
335,-21.91,-29.66,0.01
336,-26.9,-29.57,0.01
337,-15.46,-29.59,0.01
338,-17.32,-29.82,0.01
339,27.71,-28.65,0.01
340,-9.98,-28.46,0.01
341,-36.85,-28.49,0.01
342,-10.98,-27.85,0.01
343,-44.31,-28.2,0.01
344,-13.54,-27.72,0.01
345,-55.56,-27.49,0.01
346,-18.2,-27.4,0.01
347,5.93,-26.64,0.01
348,17.01,-26.0,0.01
349,-6.16,-25.39,0.01
350,-3.25,-25.37,0.01
351,-62.59,-25.52,0.01
352,16.19,-25.25,0.01
353,-5.0,-25.39,0.01
354,-16.73,-25.12,0.01
355,-32.6,-25.44,0.01
356,-21.1,-24.65,0.01
357,3.78,-24.15,0.01
358,-17.84,-23.83,0.01
359,15.68,-23.37,0.01
360,0.08,-22.79,0.01
361,-14.57,-22.38,0.01
362,0.18,-22.08,0.01
363,-11.19,-22.25,0.01
364,14.61,-22.03,0.01
365,-25.73,-21.82,0.01
366,-14.28,-21.64,0.01
367,7.1,-21.26,0.01
368,-3.55,-21.29,0.01
369,-31.57,-21.49,0.01
370,15.75,-20.89,0.01
371,233.44,-18.57,0.01
372,28.5,-17.61,0.01
373,-16.75,-17.28,0.01
374,-2.78,-17.27,0.01
375,45.3,-16.59,0.01
376,10.0,-16.36,0.01
377,-3.38,-16.01,0.01
378,0.27,-15.63,0.01
379,-47.79,-15.48,0.01
380,-22.06,-15.35,0.01
381,21.16,-14.97,0.01
382,19.21,-14.25,0.01
383,12.24,-14.11,0.01
384,12.0,-13.67,0.01
385,-32.93,-13.98,0.01
386,-21.85,-13.85,0.01
387,-11.18,-13.22,0.01
388,-9.46,-12.98,0.01
389,44.93,-12.16,0.01
390,-69.49,-12.09,0.01
391,6.94,-11.81,0.01
392,115.01,-10.64,0.01
393,-28.12,-10.51,0.01
394,-20.24,-10.03,0.01
395,4.18,-9.67,0.01
396,23.86,-9.53,0.01
397,25.95,-9.51,0.01
398,230.58,-7.33,0.01
399,-4.64,-6.68,0.01
400,0.89,-5.95,0.01
401,42.13,-5.2,0.01
402,157.56,-3.53,0.01
403,27.85,-3.02,0.01
404,189.49,-1.2,0.01
405,-20.39,-1.03,0.01
406,41.18,-0.58,0.01
407,-13.59,-0.32,0.01
408,34.12,0.09,0.01
409,-21.17,0.21,0.01
410,103.67,1.56,0.01
411,79.1,2.78,0.01
412,125.83,3.76,0.01
413,41.48,4.57,0.01
414,24.94,5.24,0.01
415,-657.71,-0.88,0.01
416,210.26,1.62,0.01
417,3.42,2.26,0.01
418,-179.24,0.72,0.01
419,7.52,1.35,0.01
420,-5.92,1.88,0.01
421,112.56,2.64,0.01
422,285.77,5.81,0.01
423,-43.38,5.71,0.01
424,60.14,6.9,0.01
425,87.56,7.91,0.01
426,94.0,7.97,0.01
427,59.7,8.72,0.01
428,37.59,8.93,0.01
429,37.33,10.12,0.01
430,-27.19,9.99,0.01
431,231.49,12.47,0.01
432,80.2,13.41,0.01
433,67.4,13.91,0.01
434,229.14,16.33,0.01
435,78.2,17.34,0.01
436,123.59,18.84,0.01
437,125.42,20.25,0.01
438,8.58,20.51,0.01
439,110.9,21.34,0.01
440,120.46,22.64,0.01
441,53.33,23.55,0.01
442,254.92,26.21,0.01
443,234.56,28.99,0.01
444,22.72,29.36,0.01
445,199.74,31.91,0.01
446,234.81,34.44,0.01
447,186.77,36.25,0.01
448,63.25,36.71,0.01
449,49.27,37.27,0.01
450,256.31,39.86,0.01
451,5.6,40.54,0.01
452,125.58,41.64,0.01
453,238.2,44.07,0.01
454,-63.57,43.6,0.01
455,223.09,46.16,0.01
456,213.68,48.5,0.01
457,261.53,51.08,0.01
458,-9.13,51.17,0.01
459,-144.85,49.56,0.01
460,198.85,51.55,0.01
461,82.26,52.52,0.01
462,72.33,53.24,0.01
463,105.75,54.41,0.01
464,220.95,56.47,0.01
465,16.33,56.89,0.01
466,110.37,58.14,0.01
467,211.89,60.19,0.01
468,68.69,60.91,0.01
469,282.75,64.05,0.01
470,-250.37,61.39,0.01
471,-16.03,58.9,0.01
472,97.38,59.59,0.01
473,101.92,60.77,0.01
474,-197.4,58.83,0.01
475,-247.03,55.91,0.01
476,217.06,57.98,0.01
477,218.68,60.2,0.01
478,-92.55,59.27,0.01
479,92.44,60.67,0.01
480,-260.35,58.29,0.01
481,248.66,60.56,0.01
482,-194.42,58.43,0.01
483,-181.03,56.49,0.01
484,191.4,58.29,0.01
485,26.51,58.88,0.01
486,250.76,61.61,0.01
487,307.72,64.8,0.01
488,-46.49,64.43,0.01
489,93.53,64.91,0.01
490,271.88,68.33,0.01
491,90.51,69.16,0.01
492,-32.81,67.68,0.01
493,-78.42,67.18,0.01
494,1.93,67.4,0.01
495,254.48,69.91,0.01
496,217.26,71.84,0.01
497,37.64,71.96,0.01
498,-273.91,66.91,0.01
499,-15.13,66.81,0.01
