fta params:,lower,upper,delta,eta
,-0.25,0.25,0.03571428571428571,0.03571428571428571
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,1.0,4,0.01,8,0.0003,30
Performance logging begins:
Episode:,Score:,Average Score:,Epsilon:
412,-65.39,-11.01,0.01
413,-4.1,-10.48,0.01
414,15.36,-10.0,0.01
415,38.98,-8.96,0.01
416,-34.67,-9.25,0.01
417,-12.48,-8.81,0.01
418,-6.31,-8.61,0.01
419,26.43,-8.52,0.01
420,-152.65,-9.87,0.01
421,-5.52,-9.73,0.01
422,-10.48,-9.19,0.01
423,-156.62,-10.63,0.01
424,-6.39,-10.28,0.01
425,6.82,-9.99,0.01
426,-16.71,-10.26,0.01
427,-123.14,-11.46,0.01
428,37.96,-10.79,0.01
429,-26.17,-10.54,0.01
430,-163.87,-11.73,0.01
431,-27.31,-12.47,0.01
432,283.0,-8.91,0.01
433,46.4,-7.99,0.01
434,-19.06,-7.86,0.01
435,38.12,-7.2,0.01
436,62.61,-6.26,0.01
437,208.67,-3.82,0.01
438,-235.68,-6.15,0.01
439,1.78,-5.79,0.01
440,15.79,-5.28,0.01
441,-9.0,-4.93,0.01
442,-87.04,-5.79,0.01
443,0.19,-5.46,0.01
444,-58.64,-5.7,0.01
445,181.87,-4.01,0.01
446,23.21,-3.35,0.01
447,62.58,-2.5,0.01
448,-17.82,-2.69,0.01
449,-54.49,-3.2,0.01
450,-121.05,-4.28,0.01
451,177.42,-2.62,0.01
452,65.84,-1.76,0.01
453,-1.09,-1.5,0.01
454,41.22,-0.7,0.01
455,14.35,0.04,0.01
456,-19.09,-0.16,0.01
457,102.51,0.71,0.01
458,24.82,0.8,0.01
459,21.86,0.77,0.01
460,39.9,1.02,0.01
461,-3.05,1.34,0.01
462,-26.97,1.57,0.01
463,11.68,2.04,0.01
464,35.24,2.47,0.01
465,28.19,3.04,0.01
466,-16.68,2.95,0.01
467,-108.01,1.9,0.01
468,20.56,2.35,0.01
469,-146.97,1.03,0.01
470,-310.63,-1.57,0.01
471,-81.54,-2.91,0.01
472,19.75,-2.38,0.01
473,22.3,-4.01,0.01
474,-34.18,-4.5,0.01
475,-31.98,-5.03,0.01
476,34.56,-4.58,0.01
477,27.83,-4.06,0.01
478,28.27,-3.52,0.01
479,6.17,-3.63,0.01
480,-8.47,-3.96,0.01
481,-1.22,-4.12,0.01
482,20.43,-4.03,0.01
483,13.58,-3.9,0.01
484,-101.76,-4.67,0.01
485,-0.82,-4.82,0.01
486,5.13,-4.96,0.01
487,22.58,-3.32,0.01
488,-7.78,-3.4,0.01
489,11.48,-3.35,0.01
490,25.59,-2.15,0.01
491,27.03,-2.42,0.01
492,-29.59,-2.32,0.01
493,5.7,-2.35,0.01
494,4.22,-2.4,0.01
495,-40.65,-3.21,0.01
496,3.59,-3.25,0.01
497,-3.75,-3.18,0.01
498,41.98,-2.75,0.01
499,42.19,-4.52,0.01
