fta params:,lower,upper,delta,eta
,-1,1,0.2,0.2
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,1.0,4,0.01,8,0.0003,10
Performance logging begins:
Episode:,Score:,Average Score:,Epsilon:
182,-38.55,-36.37,0.01
183,1.03,-35.46,0.01
184,3.07,-34.56,0.01
185,-31.83,-34.49,0.01
186,-28.8,-33.51,0.01
187,-55.63,-33.44,0.01
188,-72.57,-33.53,0.01
189,-76.26,-33.59,0.01
190,3.56,-32.99,0.01
191,-10.36,-32.48,0.01
192,-77.75,-33.4,0.01
193,-25.0,-33.58,0.01
194,-24.8,-33.6,0.01
195,-2.82,-32.92,0.01
196,-10.61,-32.68,0.01
197,-3.88,-32.47,0.01
198,-34.35,-32.07,0.01
199,-46.44,-32.53,0.01
200,-20.63,-32.34,0.01
201,65.17,-31.63,0.01
202,-12.31,-32.02,0.01
203,-26.67,-31.82,0.01
204,-340.22,-32.36,0.01
205,-32.4,-32.57,0.01
206,-44.77,-33.09,0.01
207,-9.28,-32.74,0.01
208,-76.34,-32.96,0.01
209,-54.28,-32.86,0.01
210,81.8,-31.86,0.01
211,-3.41,-32.02,0.01
212,-64.27,-32.33,0.01
213,-48.86,-34.54,0.01
214,-47.49,-35.02,0.01
215,-0.88,-34.59,0.01
216,0.37,-34.43,0.01
217,-12.1,-34.45,0.01
218,0.12,-34.68,0.01
219,-72.57,-35.08,0.01
220,-16.48,-34.94,0.01
221,0.87,-34.69,0.01
222,-17.28,-34.84,0.01
223,34.9,-33.74,0.01
224,-50.49,-34.12,0.01
225,-29.89,-34.57,0.01
226,-59.97,-32.72,0.01
227,25.42,-32.45,0.01
228,-0.18,-32.53,0.01
229,-22.59,-32.91,0.01
230,-50.99,-32.16,0.01
231,22.98,-31.23,0.01
232,-11.37,-31.42,0.01
233,-9.19,-31.04,0.01
234,-39.27,-31.11,0.01
235,-35.76,-31.15,0.01
236,-29.2,-30.8,0.01
237,-17.69,-31.07,0.01
238,-49.52,-32.62,0.01
239,8.52,-32.56,0.01
240,-50.32,-33.05,0.01
241,-9.63,-32.62,0.01
242,-6.5,-32.44,0.01
243,-27.41,-32.42,0.01
244,-7.36,-31.6,0.01
245,-57.11,-31.73,0.01
246,-66.16,-32.15,0.01
247,-21.91,-31.44,0.01
248,-30.87,-31.14,0.01
249,-26.05,-30.56,0.01
250,-10.34,-30.78,0.01
251,-26.85,-30.13,0.01
252,0.78,-29.5,0.01
253,-50.05,-29.66,0.01
254,-52.86,-29.8,0.01
255,3.51,-30.15,0.01
256,-28.27,-30.23,0.01
257,-18.7,-29.81,0.01
258,4.41,-30.38,0.01
259,-19.34,-29.94,0.01
260,-59.55,-30.42,0.01
261,8.3,-30.12,0.01
262,-6.66,-29.71,0.01
263,-37.4,-29.5,0.01
264,-3.32,-28.92,0.01
265,-21.93,-28.45,0.01
266,29.73,-27.82,0.01
267,-0.71,-27.22,0.01
268,-31.91,-27.05,0.01
269,9.87,-26.94,0.01
270,-83.63,-27.58,0.01
271,-32.81,-26.83,0.01
272,-39.27,-26.81,0.01
273,-74.51,-27.38,0.01
274,19.08,-26.5,0.01
275,-8.08,-26.12,0.01
276,-36.83,-26.12,0.01
277,-31.23,-25.99,0.01
278,-25.69,-26.16,0.01
279,-28.27,-26.15,0.01
280,15.84,-25.62,0.01
281,-67.16,-26.05,0.01
282,-25.59,-25.92,0.01
283,-10.06,-26.04,0.01
284,-24.43,-26.31,0.01
285,-30.02,-26.29,0.01
286,-0.48,-26.01,0.01
287,-3.04,-25.48,0.01
288,-30.75,-25.06,0.01
289,-62.05,-24.92,0.01
290,-76.57,-25.72,0.01
291,-38.51,-26.01,0.01
292,-23.87,-25.47,0.01
293,-86.46,-26.08,0.01
294,-0.0,-25.83,0.01
295,-38.98,-26.19,0.01
296,-48.75,-26.58,0.01
297,-39.7,-26.93,0.01
298,-34.67,-26.94,0.01
299,-15.4,-26.63,0.01
300,-1.78,-26.44,0.01
301,-39.53,-27.49,0.01
302,32.91,-27.03,0.01
303,-1.88,-26.79,0.01
304,-22.11,-23.6,0.01
305,-74.4,-24.02,0.01
306,-53.31,-24.11,0.01
307,-62.25,-24.64,0.01
308,4.53,-23.83,0.01
309,-53.28,-23.82,0.01
310,-34.21,-24.98,0.01
311,-42.06,-25.37,0.01
312,-24.42,-24.97,0.01
313,-35.65,-24.84,0.01
314,-45.49,-24.82,0.01
315,-34.03,-25.15,0.01
316,28.75,-24.86,0.01
317,-44.12,-25.19,0.01
318,9.12,-25.1,0.01
319,-32.81,-24.7,0.01
320,38.14,-24.15,0.01
321,-15.11,-24.31,0.01
322,-13.45,-24.27,0.01
323,-4.24,-24.66,0.01
324,-21.81,-24.38,0.01
325,14.62,-23.93,0.01
326,-7.93,-23.41,0.01
327,-36.2,-24.03,0.01
328,0.31,-24.02,0.01
329,8.86,-23.71,0.01
330,-16.83,-23.37,0.01
331,9.81,-23.5,0.01
332,-29.29,-23.68,0.01
333,-13.56,-23.72,0.01
334,-11.7,-23.45,0.01
335,8.6,-23.0,0.01
336,12.82,-22.58,0.01
337,24.55,-22.16,0.01
338,70.79,-20.96,0.01
339,-39.78,-21.44,0.01
340,-7.36,-21.01,0.01
341,-11.7,-21.03,0.01
342,-21.56,-21.18,0.01
343,24.33,-20.66,0.01
344,10.35,-20.49,0.01
345,-25.99,-20.18,0.01
346,-29.82,-19.81,0.01
347,1.81,-19.57,0.01
348,-8.48,-19.35,0.01
349,-4.01,-19.13,0.01
350,51.7,-18.51,0.01
351,4.31,-18.2,0.01
352,20.32,-18.0,0.01
353,-17.99,-17.68,0.01
354,28.76,-16.87,0.01
355,-21.58,-17.12,0.01
356,-32.08,-17.15,0.01
357,26.75,-16.7,0.01
358,-2.68,-16.77,0.01
359,7.67,-16.5,0.01
360,22.0,-15.69,0.01
361,5.58,-15.71,0.01
362,-39.99,-16.05,0.01
363,-7.78,-15.75,0.01
364,31.81,-15.4,0.01
365,-5.08,-15.23,0.01
366,29.34,-15.23,0.01
367,7.73,-15.15,0.01
368,43.22,-14.4,0.01
369,-7.08,-14.57,0.01
370,-21.67,-13.95,0.01
371,15.63,-13.46,0.01
372,14.61,-12.93,0.01
373,56.2,-11.62,0.01
374,2.71,-11.78,0.01
375,-25.98,-11.96,0.01
376,5.09,-11.54,0.01
377,4.49,-11.18,0.01
378,97.87,-9.95,0.01
379,18.34,-9.48,0.01
380,29.48,-9.35,0.01
381,-34.07,-9.02,0.01
382,10.32,-8.66,0.01
383,50.46,-8.05,0.01
384,44.42,-7.36,0.01
385,22.7,-6.84,0.01
386,43.46,-6.4,0.01
387,-10.09,-6.47,0.01
388,53.87,-5.62,0.01
389,-281.83,-7.82,0.01
390,39.72,-6.66,0.01
391,-18.14,-6.45,0.01
392,31.63,-5.9,0.01
393,47.04,-4.56,0.01
394,-4.97,-4.61,0.01
395,7.13,-4.15,0.01
396,-12.25,-3.79,0.01
397,24.63,-3.14,0.01
398,-3.64,-2.83,0.01
399,19.94,-2.48,0.01
400,23.51,-2.23,0.01
401,31.49,-1.52,0.01
402,19.31,-1.65,0.01
403,-5.81,-1.69,0.01
404,49.67,-0.97,0.01
405,76.52,0.54,0.01
406,47.86,1.55,0.01
407,56.56,2.74,0.01
408,38.76,3.08,0.01
409,57.4,4.19,0.01
410,26.62,4.79,0.01
411,49.82,5.71,0.01
412,24.31,6.2,0.01
413,-0.36,6.55,0.01
414,50.92,7.52,0.01
415,15.98,8.02,0.01
416,11.25,7.84,0.01
417,29.33,8.58,0.01
418,50.3,8.99,0.01
419,42.34,9.74,0.01
420,52.34,9.88,0.01
421,35.52,10.39,0.01
422,37.02,10.89,0.01
423,77.76,11.71,0.01
424,47.73,12.41,0.01
425,-9.12,12.17,0.01
426,75.53,13.01,0.01
427,19.97,13.57,0.01
428,14.69,13.71,0.01
429,46.16,14.08,0.01
430,73.27,14.99,0.01
431,67.33,15.56,0.01
432,37.13,16.22,0.01
433,-32.74,16.03,0.01
434,32.46,16.47,0.01
435,101.7,17.41,0.01
436,71.73,17.99,0.01
437,28.91,18.04,0.01
438,27.95,17.61,0.01
439,55.68,18.56,0.01
440,25.23,18.89,0.01
441,33.87,19.35,0.01
442,64.83,20.21,0.01
443,27.35,20.24,0.01
444,45.23,20.59,0.01
445,23.66,21.09,0.01
446,12.59,21.51,0.01
447,54.88,22.04,0.01
448,79.14,22.92,0.01
449,34.98,23.31,0.01
450,26.34,23.05,0.01
451,28.92,23.3,0.01
452,31.69,23.41,0.01
453,37.97,23.97,0.01
454,-3.25,23.65,0.01
455,28.05,24.15,0.01
456,16.67,24.64,0.01
457,15.33,24.52,0.01
458,71.34,25.26,0.01
459,-25.99,24.92,0.01
460,7.29,24.78,0.01
461,52.37,25.25,0.01
462,76.48,26.41,0.01
463,26.86,26.76,0.01
464,25.48,26.69,0.01
465,65.74,27.4,0.01
466,27.82,27.39,0.01
467,-56.04,26.75,0.01
468,7.2,26.39,0.01
469,-116.08,25.3,0.01
470,45.05,25.97,0.01
471,-12.06,25.69,0.01
472,48.88,26.03,0.01
473,53.0,26.0,0.01
474,-164.19,24.33,0.01
475,49.54,25.09,0.01
476,23.02,25.27,0.01
477,-38.22,24.84,0.01
478,39.54,24.25,0.01
479,-81.51,23.26,0.01
480,-163.21,21.33,0.01
481,-85.09,20.82,0.01
482,39.22,21.11,0.01
483,25.28,20.86,0.01
484,-4.07,20.37,0.01
485,18.56,20.33,0.01
486,62.73,20.52,0.01
487,41.13,21.04,0.01
488,67.64,21.17,0.01
489,14.45,24.14,0.01
490,10.94,23.85,0.01
491,18.0,24.21,0.01
492,33.57,24.23,0.01
493,-3.06,23.73,0.01
494,71.43,24.49,0.01
495,51.97,24.94,0.01
496,82.69,25.89,0.01
497,96.96,26.61,0.01
498,72.47,27.37,0.01
499,56.12,27.74,0.01
