fta params:,lower,upper,delta,eta
,-2,2,0.4,0.4
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,1.0,4,0.01,8,0.0003,10
Performance logging begins:
Episode:,Score:,Average Score:,Epsilon:
119,-84.9,-110.6,0.18
120,-17.31,-107.94,0.17
121,-9.49,-105.32,0.17
122,-82.21,-104.32,0.15
123,46.11,-100.87,0.13
124,-54.8,-99.28,0.11
125,-118.93,-99.47,0.09
126,-28.44,-99.0,0.08
127,-59.96,-96.96,0.06
128,29.96,-95.03,0.05
129,-80.42,-94.98,0.03
130,1.88,-93.77,0.01
131,-53.43,-92.47,0.01
132,-51.82,-93.19,0.01
133,-18.35,-90.99,0.01
134,-21.42,-90.16,0.01
135,-90.63,-90.56,0.01
136,-37.6,-89.05,0.01
137,63.53,-87.33,0.01
138,36.28,-86.42,0.01
139,-133.59,-86.62,0.01
140,-70.8,-86.83,0.01
141,-41.55,-86.73,0.01
142,52.86,-84.72,0.01
143,11.9,-82.83,0.01
144,-10.8,-82.48,0.01
145,224.82,-79.56,0.01
146,-53.52,-77.25,0.01
147,-52.84,-75.34,0.01
148,18.57,-73.68,0.01
149,114.7,-66.51,0.01
150,12.38,-64.76,0.01
151,93.72,-63.21,0.01
152,37.66,-60.36,0.01
153,3.37,-58.78,0.01
154,-2.51,-57.44,0.01
155,5.05,-56.17,0.01
156,-72.85,-55.71,0.01
157,2.16,-54.59,0.01
158,55.01,-53.08,0.01
159,-58.78,-52.67,0.01
160,15.1,-51.0,0.01
161,223.95,-47.34,0.01
162,-60.57,-46.32,0.01
163,35.21,-44.78,0.01
164,-62.91,-44.55,0.01
165,41.81,-43.73,0.01
166,-8.0,-43.18,0.01
167,-103.78,-43.5,0.01
168,-50.52,-43.67,0.01
169,-46.47,-43.72,0.01
170,6.89,-43.08,0.01
171,-28.6,-42.76,0.01
172,-59.63,-41.39,0.01
173,-10.68,-40.51,0.01
174,53.58,-39.76,0.01
175,39.54,-37.48,0.01
176,-82.25,-36.0,0.01
177,-167.26,-36.8,0.01
178,-8.35,-33.73,0.01
179,-39.99,-33.05,0.01
180,-21.84,-32.79,0.01
181,-228.0,-34.47,0.01
182,53.45,-31.5,0.01
183,-52.77,-31.06,0.01
184,-22.7,-32.04,0.01
185,-18.67,-31.25,0.01
186,-17.27,-30.89,0.01
187,-72.17,-30.78,0.01
188,-10.98,-29.75,0.01
189,41.6,-29.12,0.01
190,111.69,-27.98,0.01
191,-16.64,-25.84,0.01
192,-300.28,-28.13,0.01
193,-56.08,-28.99,0.01
194,-21.19,-28.57,0.01
195,0.12,-27.99,0.01
196,-49.27,-28.21,0.01
197,-6.29,-27.64,0.01
198,-1.61,-26.75,0.01
199,19.93,-25.26,0.01
200,-21.16,-24.63,0.01
201,-200.37,-26.28,0.01
202,42.98,-25.42,0.01
203,12.93,-25.04,0.01
204,12.29,-24.76,0.01
205,-31.7,-24.42,0.01
206,-3.35,-23.84,0.01
207,38.21,-23.91,0.01
208,46.71,-22.98,0.01
209,-28.6,-22.42,0.01
210,26.21,-21.75,0.01
211,34.52,-20.66,0.01
212,-37.83,-18.19,0.01
213,257.87,-15.28,0.01
214,1.29,-14.33,0.01
215,20.44,-14.01,0.01
216,41.03,-13.99,0.01
217,228.25,-11.12,0.01
218,-6.41,-10.46,0.01
219,-48.28,-10.09,0.01
220,-29.02,-10.21,0.01
221,2.1,-10.09,0.01
222,41.08,-8.86,0.01
223,295.88,-6.36,0.01
224,-17.71,-5.99,0.01
225,12.03,-4.68,0.01
226,61.77,-3.78,0.01
227,-7.52,-3.25,0.01
228,11.51,-3.44,0.01
229,-15.74,-2.79,0.01
230,6.23,-2.75,0.01
231,46.22,-1.75,0.01
232,-1.2,-1.24,0.01
233,-170.98,-2.77,0.01
234,6.3,-2.49,0.01
235,-16.88,-1.76,0.01
236,-56.92,-1.95,0.01
237,-14.01,-2.73,0.01
238,-19.8,-3.29,0.01
239,51.22,-1.44,0.01
240,121.78,0.49,0.01
241,4.24,0.95,0.01
242,36.12,0.78,0.01
243,-1.0,0.65,0.01
244,9.53,0.85,0.01
245,-16.03,-1.56,0.01
246,64.75,-0.37,0.01
247,53.14,0.69,0.01
248,1.72,0.52,0.01
249,-5.02,-0.68,0.01
250,-31.74,-1.12,0.01
251,44.48,-1.61,0.01
252,27.15,-1.72,0.01
253,64.18,-1.11,0.01
254,-23.98,-1.32,0.01
255,-21.48,-1.59,0.01
256,18.46,-0.68,0.01
257,-4.17,-0.74,0.01
258,12.22,-1.17,0.01
259,-0.82,-0.59,0.01
260,-0.18,-0.74,0.01
261,-16.32,-3.14,0.01
262,-30.85,-2.85,0.01
263,-28.91,-3.49,0.01
264,20.08,-2.66,0.01
265,22.75,-2.85,0.01
266,21.96,-2.55,0.01
267,4.71,-1.46,0.01
268,-22.65,-1.18,0.01
269,22.93,-0.49,0.01
270,24.61,-0.31,0.01
271,30.52,0.28,0.01
272,-3.02,0.84,0.01
273,-29.28,0.66,0.01
274,37.73,0.5,0.01
275,16.1,0.26,0.01
276,-7.62,1.01,0.01
277,9.76,2.78,0.01
278,-20.5,2.66,0.01
279,13.13,3.19,0.01
280,7.89,3.49,0.01
281,72.76,6.5,0.01
282,-115.07,4.81,0.01
283,-44.07,4.9,0.01
284,-21.06,4.91,0.01
285,18.15,5.28,0.01
286,49.87,5.95,0.01
287,-29.26,6.38,0.01
288,19.53,6.69,0.01
289,13.36,6.41,0.01
290,40.59,5.69,0.01
291,0.29,5.86,0.01
292,10.13,8.97,0.01
293,-2.84,9.5,0.01
294,32.42,10.04,0.01
295,-26.25,9.77,0.01
296,28.56,10.55,0.01
297,43.4,11.05,0.01
298,40.13,11.47,0.01
299,11.88,11.38,0.01
300,-17.02,11.43,0.01
301,65.37,14.08,0.01
302,42.8,14.08,0.01
303,-16.74,13.78,0.01
304,21.08,13.87,0.01
305,14.43,14.33,0.01
306,19.99,14.57,0.01
307,-6.94,14.12,0.01
308,-22.71,13.42,0.01
309,61.43,14.32,0.01
310,-34.48,13.72,0.01
311,30.89,13.68,0.01
312,33.62,14.39,0.01
313,46.6,12.28,0.01
314,35.41,12.62,0.01
315,38.24,12.8,0.01
316,30.58,12.7,0.01
317,2.05,10.43,0.01
318,35.1,10.85,0.01
319,9.42,11.43,0.01
320,65.27,12.37,0.01
321,-22.71,12.12,0.01
322,-19.51,11.51,0.01
323,41.33,8.97,0.01
324,39.71,9.54,0.01
325,63.18,10.05,0.01
326,-10.04,9.34,0.01
327,35.26,9.76,0.01
328,122.9,10.88,0.01
329,25.1,11.29,0.01
330,33.97,11.56,0.01
331,7.99,11.18,0.01
332,68.87,11.88,0.01
333,54.92,14.14,0.01
334,0.17,14.08,0.01
335,17.29,14.42,0.01
336,84.26,15.83,0.01
337,-31.99,15.65,0.01
338,19.67,16.05,0.01
339,39.91,15.94,0.01
340,58.97,15.31,0.01
341,29.71,15.56,0.01
342,31.18,15.51,0.01
343,52.28,16.05,0.01
344,82.45,16.77,0.01
345,56.18,17.5,0.01
346,60.67,17.46,0.01
347,32.84,17.25,0.01
348,261.64,19.85,0.01
349,91.36,20.82,0.01
350,12.72,21.26,0.01
351,30.12,21.12,0.01
352,24.84,21.09,0.01
353,5.95,20.51,0.01
354,75.07,21.5,0.01
355,98.51,22.7,0.01
356,86.13,23.38,0.01
357,57.18,23.99,0.01
358,11.84,23.99,0.01
359,15.42,24.15,0.01
360,-8.59,24.07,0.01
361,16.3,24.39,0.01
362,19.16,24.89,0.01
363,-5.95,25.12,0.01
364,32.56,25.25,0.01
365,36.65,25.39,0.01
366,80.38,25.97,0.01
367,58.89,26.51,0.01
368,74.88,27.49,0.01
369,59.33,27.85,0.01
370,39.28,28.0,0.01
371,77.12,28.46,0.01
372,227.15,30.77,0.01
373,37.49,31.43,0.01
374,8.27,31.14,0.01
375,63.26,31.61,0.01
376,-242.36,29.26,0.01
377,63.71,29.8,0.01
378,82.96,30.84,0.01
379,34.91,31.06,0.01
380,42.37,31.4,0.01
381,53.06,31.2,0.01
382,105.76,33.41,0.01
383,312.95,36.98,0.01
384,59.08,37.78,0.01
385,71.71,38.32,0.01
386,66.35,38.48,0.01
387,67.09,39.45,0.01
388,115.31,40.4,0.01
389,88.0,41.15,0.01
390,15.99,40.91,0.01
391,260.1,43.5,0.01
392,85.29,44.25,0.01
393,39.58,44.68,0.01
394,51.43,44.87,0.01
395,94.7,46.08,0.01
396,168.35,47.48,0.01
397,91.85,47.96,0.01
398,-25.8,47.3,0.01
399,44.15,47.62,0.01
400,58.26,48.38,0.01
401,87.44,48.6,0.01
402,37.54,48.55,0.01
403,-33.17,48.38,0.01
404,46.13,48.63,0.01
405,140.89,49.9,0.01
406,4.03,49.74,0.01
407,287.43,52.68,0.01
408,9.37,53.0,0.01
409,228.54,54.67,0.01
410,91.76,55.93,0.01
411,56.39,56.19,0.01
412,72.17,56.57,0.01
413,5.29,56.16,0.01
414,76.15,56.57,0.01
415,236.93,58.56,0.01
416,209.39,60.34,0.01
417,-13.89,60.18,0.01
418,293.23,62.77,0.01
419,226.76,64.94,0.01
420,233.52,66.62,0.01
421,136.72,68.22,0.01
422,262.91,71.04,0.01
423,208.9,72.72,0.01
424,222.09,74.54,0.01
425,-43.88,73.47,0.01
426,-40.4,73.17,0.01
427,241.46,75.23,0.01
428,80.76,74.81,0.01
429,225.13,76.81,0.01
430,268.0,79.15,0.01
431,246.83,81.54,0.01
432,276.65,83.61,0.01
433,256.29,85.63,0.01
434,278.16,88.41,0.01
435,232.65,90.56,0.01
436,245.62,92.17,0.01
437,233.65,94.83,0.01
438,259.81,97.23,0.01
439,241.81,99.25,0.01
440,23.96,98.9,0.01
441,272.51,101.33,0.01
442,51.8,101.53,0.01
443,221.43,103.23,0.01
444,235.33,104.76,0.01
445,224.55,106.44,0.01
446,200.92,107.84,0.01
447,266.04,110.17,0.01
448,229.87,109.86,0.01
449,52.89,109.47,0.01
450,222.17,111.57,0.01
451,249.93,113.76,0.01
452,265.36,116.17,0.01
453,275.76,118.87,0.01
454,272.3,120.84,0.01
455,34.85,120.2,0.01
456,240.94,121.75,0.01
457,218.82,123.37,0.01
458,-228.69,120.96,0.01
459,273.92,123.55,0.01
460,68.87,124.32,0.01
461,246.3,126.62,0.01
462,268.42,129.11,0.01
463,259.02,131.76,0.01
464,248.88,133.93,0.01
465,254.35,136.1,0.01
466,258.72,137.89,0.01
467,227.24,139.57,0.01
468,241.61,141.24,0.01
469,189.65,142.54,0.01
470,-241.8,139.73,0.01
471,227.4,141.23,0.01
472,248.66,141.45,0.01
473,268.59,143.76,0.01
474,79.19,144.47,0.01
475,264.39,146.48,0.01
476,193.21,150.84,0.01
477,189.12,152.09,0.01
478,134.59,152.61,0.01
479,264.77,154.9,0.01
480,-21.19,154.27,0.01
481,229.85,156.04,0.01
482,220.24,157.18,0.01
483,213.89,156.19,0.01
484,27.01,155.87,0.01
485,43.97,155.59,0.01
486,293.02,157.86,0.01
487,185.16,159.04,0.01
488,268.6,160.57,0.01
489,240.18,162.1,0.01
490,237.94,164.31,0.01
491,241.76,164.13,0.01
492,143.57,164.71,0.01
493,172.59,166.04,0.01
494,242.84,167.96,0.01
495,250.42,169.52,0.01
496,276.6,170.6,0.01
497,261.54,172.3,0.01
498,250.93,175.06,0.01
499,262.43,177.25,0.01
