fta params:,lower,upper,delta,eta
,-0.1,0.1,0.016666666666666666,0.016666666666666666
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,1.0,4,0.01,8,0.0003,30
Performance logging begins:
Episode:,Score:,Average Score:,Epsilon:
206,-71.82,-67.95,0.01
207,-5.91,-65.78,0.01
208,-7.4,-65.61,0.01
209,-49.01,-65.67,0.01
210,-23.07,-65.92,0.01
211,-62.72,-66.48,0.01
212,-3.64,-65.94,0.01
213,-16.61,-64.22,0.01
214,-17.28,-61.64,0.01
215,-75.44,-60.25,0.01
216,-11.62,-57.73,0.01
217,-160.53,-58.62,0.01
218,-66.5,-58.97,0.01
219,-15.57,-58.87,0.01
220,-47.13,-58.82,0.01
221,-7.92,-56.34,0.01
222,-82.93,-56.79,0.01
223,-23.79,-56.52,0.01
224,-21.6,-56.68,0.01
225,-68.24,-55.24,0.01
226,-43.17,-55.12,0.01
227,-24.04,-54.77,0.01
228,-58.13,-53.36,0.01
229,-37.85,-50.37,0.01
230,-41.2,-48.93,0.01
231,-26.73,-49.16,0.01
232,13.35,-48.51,0.01
233,-188.44,-50.68,0.01
234,7.71,-48.12,0.01
235,7.09,-45.25,0.01
236,-53.48,-45.08,0.01
237,-63.16,-42.88,0.01
238,-27.45,-41.58,0.01
239,-70.74,-41.23,0.01
240,-62.78,-41.43,0.01
241,-20.55,-41.56,0.01
242,-71.55,-41.96,0.01
243,-17.88,-42.68,0.01
244,-1.22,-39.74,0.01
245,-23.73,-39.61,0.01
246,-31.26,-40.5,0.01
247,-10.92,-40.54,0.01
248,-28.74,-40.47,0.01
249,-48.92,-40.3,0.01
250,-35.81,-40.01,0.01
251,-0.96,-40.17,0.01
252,-31.44,-39.92,0.01
253,-16.43,-40.05,0.01
254,-50.41,-39.81,0.01
255,-12.93,-39.85,0.01
256,17.08,-40.06,0.01
257,-80.0,-40.78,0.01
258,-40.68,-40.81,0.01
259,-40.51,-40.93,0.01
260,-20.7,-41.08,0.01
261,-72.67,-41.26,0.01
262,-62.92,-39.27,0.01
263,-33.16,-39.4,0.01
264,-51.91,-39.82,0.01
265,-26.24,-39.42,0.01
266,-9.02,-38.86,0.01
267,12.68,-38.31,0.01
268,-15.29,-36.87,0.01
269,-40.43,-36.74,0.01
270,-65.97,-36.72,0.01
271,-45.78,-36.63,0.01
272,-45.3,-36.66,0.01
273,-63.69,-36.83,0.01
274,-51.08,-36.72,0.01
275,-23.25,-36.95,0.01
276,-67.14,-37.14,0.01
277,-48.53,-37.38,0.01
278,15.37,-37.22,0.01
279,-57.01,-37.43,0.01
280,51.87,-36.47,0.01
281,-25.33,-36.4,0.01
282,-0.5,-36.26,0.01
283,-7.0,-36.12,0.01
284,-17.88,-35.78,0.01
285,-35.45,-35.75,0.01
286,-31.64,-35.54,0.01
287,-8.32,-35.27,0.01
288,-7.14,-34.53,0.01
289,2.78,-33.99,0.01
290,-11.03,-33.63,0.01
291,7.87,-33.14,0.01
292,-153.68,-34.41,0.01
293,-23.79,-34.3,0.01
294,-3.06,-34.02,0.01
295,-34.62,-33.73,0.01
296,-39.4,-33.73,0.01
297,-8.78,-33.73,0.01
298,9.09,-33.49,0.01
299,-16.87,-33.46,0.01
300,-42.58,-33.46,0.01
301,-36.5,-33.61,0.01
302,-51.65,-33.91,0.01
303,-177.05,-35.38,0.01
304,-45.12,-35.54,0.01
305,-35.81,-35.68,0.01
306,-39.36,-35.36,0.01
307,-11.66,-35.42,0.01
308,-48.73,-35.83,0.01
309,-20.78,-35.55,0.01
310,-18.04,-35.5,0.01
311,-42.61,-35.29,0.01
312,-16.3,-35.42,0.01
313,-10.31,-35.36,0.01
314,-60.38,-35.79,0.01
315,12.05,-34.91,0.01
316,-37.0,-35.17,0.01
317,19.26,-33.37,0.01
318,-4.17,-32.75,0.01
319,-14.28,-32.73,0.01
320,-21.94,-32.48,0.01
321,24.11,-32.16,0.01
322,-45.02,-31.78,0.01
323,-23.37,-31.78,0.01
324,-18.88,-31.75,0.01
325,-31.42,-31.38,0.01
326,-23.68,-31.19,0.01
327,18.62,-30.76,0.01
328,7.92,-30.1,0.01
329,-37.02,-30.09,0.01
330,-66.62,-30.35,0.01
331,-17.83,-30.26,0.01
332,-34.53,-30.74,0.01
333,-10.75,-28.96,0.01
334,11.46,-28.92,0.01
335,-2.19,-29.02,0.01
336,7.5,-28.41,0.01
337,-67.62,-28.45,0.01
338,-28.19,-28.46,0.01
339,-36.22,-28.11,0.01
340,-70.14,-28.19,0.01
341,-50.49,-28.49,0.01
342,-44.19,-28.21,0.01
343,-21.67,-28.25,0.01
344,-32.23,-28.56,0.01
345,-16.84,-28.49,0.01
346,-24.82,-28.43,0.01
347,-49.94,-28.82,0.01
348,-31.84,-28.85,0.01
349,-0.41,-28.36,0.01
350,-20.1,-28.21,0.01
351,-13.07,-28.33,0.01
352,-1.64,-28.03,0.01
353,18.79,-27.68,0.01
354,-16.1,-27.33,0.01
355,3.97,-27.16,0.01
356,51.94,-26.82,0.01
357,2.5,-25.99,0.01
358,-17.77,-25.76,0.01
359,-38.95,-25.75,0.01
360,-33.03,-25.87,0.01
361,-15.89,-25.3,0.01
362,-11.22,-24.78,0.01
363,-215.62,-26.61,0.01
364,-59.08,-26.68,0.01
365,-22.97,-26.65,0.01
366,-254.12,-29.1,0.01
367,-256.4,-31.79,0.01
368,-68.64,-32.32,0.01
369,-32.31,-32.24,0.01
370,-34.52,-31.93,0.01
371,-35.39,-31.82,0.01
372,-16.98,-31.54,0.01
373,-15.66,-31.06,0.01
374,-115.34,-31.7,0.01
375,-53.5,-32.01,0.01
376,7.22,-31.26,0.01
377,21.1,-30.57,0.01
378,-31.08,-31.03,0.01
379,11.95,-30.34,0.01
380,6.14,-30.8,0.01
381,-26.27,-30.81,0.01
382,12.41,-30.68,0.01
383,-119.72,-31.81,0.01
384,-22.83,-31.85,0.01
385,1.81,-31.48,0.01
386,-29.19,-31.46,0.01
387,-44.94,-31.82,0.01
388,21.04,-31.54,0.01
389,-8.72,-31.66,0.01
390,8.88,-31.46,0.01
391,-63.77,-32.17,0.01
392,-2.49,-30.66,0.01
393,-39.6,-30.82,0.01
394,-49.27,-31.28,0.01
395,-667.73,-37.61,0.01
396,-45.3,-37.67,0.01
397,-68.33,-38.27,0.01
398,-37.58,-38.73,0.01
399,-99.42,-39.56,0.01
400,-36.25,-39.5,0.01
401,-30.03,-39.43,0.01
402,-22.67,-39.14,0.01
403,-58.89,-37.96,0.01
404,-21.48,-37.72,0.01
405,-48.96,-37.86,0.01
406,-119.1,-38.65,0.01
407,-51.62,-39.05,0.01
408,-50.17,-39.07,0.01
409,-55.36,-39.41,0.01
410,-94.02,-40.17,0.01
411,-34.71,-40.09,0.01
412,-53.68,-40.47,0.01
413,-66.87,-41.03,0.01
414,-12.9,-40.56,0.01
415,-51.48,-41.19,0.01
416,-40.98,-41.23,0.01
417,-7.01,-41.5,0.01
418,-10.26,-41.56,0.01
419,-3.1,-41.45,0.01
420,-14.1,-41.37,0.01
421,-51.28,-42.12,0.01
422,-36.15,-42.03,0.01
423,-30.66,-42.11,0.01
424,-21.95,-42.14,0.01
425,-58.84,-42.41,0.01
426,-22.09,-42.39,0.01
427,1.37,-42.57,0.01
428,-51.81,-43.16,0.01
429,-31.94,-43.11,0.01
430,-20.74,-42.65,0.01
431,-24.51,-42.72,0.01
432,-200.19,-44.38,0.01
433,6.31,-44.21,0.01
434,-3.51,-44.36,0.01
435,-19.63,-44.53,0.01
436,-22.34,-44.83,0.01
437,-36.44,-44.52,0.01
438,0.06,-44.24,0.01
439,-28.99,-44.16,0.01
440,-71.92,-44.18,0.01
441,-23.83,-43.91,0.01
442,-67.91,-44.15,0.01
443,-30.44,-44.24,0.01
444,-58.65,-44.5,0.01
445,-45.19,-44.79,0.01
446,-191.87,-46.46,0.01
447,0.79,-45.95,0.01
448,-109.64,-46.73,0.01
449,-0.07,-46.73,0.01
450,-20.67,-46.73,0.01
451,-61.71,-47.22,0.01
452,-100.53,-48.21,0.01
453,-7.79,-48.47,0.01
454,-4.39,-48.35,0.01
455,-24.77,-48.64,0.01
456,200.98,-47.15,0.01
457,23.67,-46.94,0.01
458,-12.17,-46.88,0.01
459,-7.42,-46.57,0.01
460,-28.55,-46.52,0.01
461,-35.16,-46.72,0.01
462,-21.47,-46.82,0.01
463,-14.6,-44.81,0.01
464,-12.29,-44.34,0.01
465,-11.25,-44.22,0.01
466,-26.26,-41.95,0.01
467,-15.87,-39.54,0.01
468,9.19,-38.76,0.01
469,-58.64,-39.02,0.01
470,-40.92,-39.09,0.01
471,-56.34,-39.3,0.01
472,-18.79,-39.32,0.01
473,-1.95,-39.18,0.01
474,-0.06,-38.03,0.01
475,-33.11,-37.82,0.01
476,-14.23,-38.04,0.01
477,-2.39,-38.27,0.01
478,-28.67,-38.25,0.01
479,-26.39,-38.63,0.01
480,2.08,-38.67,0.01
481,-57.41,-38.98,0.01
482,-32.09,-39.43,0.01
483,27.09,-37.96,0.01
484,-19.89,-37.93,0.01
485,-26.96,-38.22,0.01
486,-36.37,-38.29,0.01
487,-17.0,-38.01,0.01
488,-12.33,-38.34,0.01
489,-30.13,-38.56,0.01
490,-42.65,-39.07,0.01
491,-4.88,-38.49,0.01
492,-48.31,-38.94,0.01
493,-53.86,-39.09,0.01
494,-18.08,-38.77,0.01
495,-22.19,-32.32,0.01
496,-48.49,-32.35,0.01
497,-24.03,-31.91,0.01
498,-40.62,-31.94,0.01
499,-155.13,-32.5,0.01
