fta params:,lower,upper,delta,eta
,-1,1,0.18181818181818182,0.18181818181818182
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,1.0,4,0.01,8,0.0003,20
Performance logging begins:
Episode:,Score:,Average Score:,Epsilon:
73,-162.46,-153.37,0.62
74,-94.27,-152.58,0.62
75,-74.99,-151.56,0.61
76,-26.03,-149.93,0.61
77,-104.78,-149.35,0.6
78,-81.56,-148.49,0.6
79,-10.74,-146.77,0.59
80,-58.64,-145.68,0.58
81,-161.46,-145.87,0.57
82,-27.48,-144.45,0.57
83,-45.24,-143.27,0.56
84,-40.84,-142.06,0.55
85,-161.83,-142.29,0.55
86,-59.53,-141.34,0.54
87,-50.53,-140.31,0.54
88,-42.72,-139.21,0.53
89,-47.96,-138.2,0.53
90,-74.22,-137.49,0.52
91,-77.41,-136.84,0.52
92,-25.7,-135.65,0.51
93,-42.07,-134.65,0.51
94,-134.99,-134.65,0.51
95,-58.11,-133.86,0.5
96,-52.27,-133.01,0.49
97,-57.97,-132.25,0.49
98,-72.97,-131.65,0.48
99,-29.67,-130.63,0.47
100,-251.35,-128.94,0.47
101,-64.87,-128.07,0.46
102,-38.7,-124.65,0.46
103,-15.77,-123.31,0.45
104,-62.98,-119.34,0.45
105,-48.61,-115.77,0.44
106,15.84,-114.88,0.43
107,-39.0,-111.65,0.42
108,-19.44,-110.8,0.41
109,-10.82,-108.66,0.41
110,-58.98,-108.48,0.4
111,-19.26,-105.32,0.4
112,-42.96,-102.47,0.39
113,-12.77,-98.48,0.38
114,-92.12,-97.97,0.38
115,-46.53,-95.62,0.37
116,-51.14,-94.76,0.37
117,-85.8,-94.94,0.36
118,-57.43,-93.24,0.35
119,-56.39,-91.8,0.34
120,-57.38,-90.37,0.34
121,-79.54,-90.35,0.33
122,-44.89,-88.11,0.32
123,-26.52,-86.56,0.31
124,-58.15,-86.1,0.31
125,-105.82,-84.7,0.3
126,-47.57,-84.35,0.29
127,-39.2,-82.38,0.29
128,-26.94,-80.7,0.28
129,3.68,-79.81,0.27
130,-105.93,-79.83,0.27
131,-15.02,-80.0,0.26
132,-12.54,-79.17,0.25
133,-57.91,-78.98,0.24
134,-20.58,-78.76,0.23
135,-9.43,-76.74,0.22
136,-58.69,-74.25,0.21
137,-104.49,-73.72,0.2
138,-14.28,-72.78,0.19
139,-16.48,-72.11,0.18
140,-13.26,-71.55,0.15
141,-32.45,-70.87,0.14
142,19.56,-69.47,0.13
143,-63.54,-67.06,0.11
144,8.81,-65.91,0.1
145,-41.14,-63.49,0.08
146,-71.95,-63.7,0.05
147,-46.26,-63.47,0.04
148,-57.63,-63.2,0.02
149,-50.72,-62.58,0.01
150,-33.01,-61.91,0.01
151,-68.94,-60.92,0.01
152,-0.5,-60.12,0.01
153,-90.98,-60.04,0.01
154,203.07,-56.83,0.01
155,-59.28,-55.91,0.01
156,-76.92,-56.2,0.01
157,-8.65,-55.37,0.01
158,-29.95,-55.38,0.01
159,-0.77,-54.76,0.01
160,-71.12,-54.82,0.01
161,-20.25,-53.96,0.01
162,-5.09,-53.59,0.01
163,-14.57,-53.13,0.01
164,-0.1,-52.27,0.01
165,-73.99,-51.12,0.01
166,-38.73,-50.77,0.01
167,38.67,-49.78,0.01
168,246.31,-46.4,0.01
169,17.51,-45.23,0.01
170,-56.48,-44.8,0.01
171,-65.02,-44.79,0.01
172,-65.54,-44.56,0.01
173,-29.55,-43.23,0.01
174,-47.02,-42.76,0.01
175,-70.71,-42.72,0.01
176,-24.13,-42.7,0.01
177,-53.4,-42.18,0.01
178,-37.38,-41.74,0.01
179,-32.07,-41.96,0.01
180,-46.45,-41.83,0.01
181,-32.38,-40.54,0.01
182,-48.96,-40.76,0.01
183,-52.26,-40.83,0.01
184,-55.29,-40.97,0.01
185,-40.21,-39.76,0.01
186,-46.84,-39.63,0.01
187,-28.28,-39.41,0.01
188,-64.79,-39.63,0.01
189,-50.85,-39.66,0.01
190,-36.5,-39.28,0.01
191,-85.29,-39.36,0.01
192,-22.39,-39.32,0.01
193,-40.29,-39.31,0.01
194,-111.8,-39.07,0.01
195,-43.09,-38.92,0.01
196,-16.9,-38.57,0.01
197,-30.53,-38.3,0.01
198,4.49,-37.52,0.01
199,-85.95,-38.08,0.01
200,-59.14,-36.16,0.01
201,-8.4,-35.6,0.01
202,-39.14,-35.6,0.01
203,-44.64,-35.89,0.01
204,-26.5,-35.53,0.01
205,-2.33,-35.06,0.01
206,-12.29,-35.34,0.01
207,-14.65,-35.1,0.01
208,-77.53,-35.68,0.01
209,-24.13,-35.82,0.01
210,-35.26,-35.58,0.01
211,-71.76,-36.1,0.01
212,8.87,-35.58,0.01
213,-42.01,-35.88,0.01
214,-34.33,-35.3,0.01
215,-49.28,-35.33,0.01
216,-33.04,-35.15,0.01
217,-84.34,-35.13,0.01
218,-67.55,-35.23,0.01
219,-33.37,-35.0,0.01
220,-75.18,-35.18,0.01
221,-17.71,-34.56,0.01
222,-15.42,-34.27,0.01
223,-41.64,-34.42,0.01
224,-65.15,-34.49,0.01
225,-30.81,-33.74,0.01
226,-26.7,-33.53,0.01
227,-60.81,-33.75,0.01
228,-30.57,-33.78,0.01
229,-111.44,-34.93,0.01
230,-21.21,-34.09,0.01
231,-46.34,-34.4,0.01
232,-118.89,-35.46,0.01
233,-60.1,-35.48,0.01
234,-13.97,-35.42,0.01
235,-46.78,-35.79,0.01
236,-20.5,-35.41,0.01
237,-28.33,-34.65,0.01
238,-21.05,-34.72,0.01
239,-41.48,-34.97,0.01
240,-21.54,-35.05,0.01
241,-7.29,-34.8,0.01
242,-34.57,-35.34,0.01
243,-21.84,-34.92,0.01
244,-35.73,-35.37,0.01
245,-41.22,-35.37,0.01
246,-16.53,-34.81,0.01
247,-79.67,-35.15,0.01
248,-1.46,-34.59,0.01
249,-35.48,-34.43,0.01
250,-73.88,-34.84,0.01
251,-28.78,-34.44,0.01
252,-70.68,-35.14,0.01
253,-29.62,-34.53,0.01
254,-39.66,-36.96,0.01
255,-13.26,-36.5,0.01
256,-49.0,-36.22,0.01
257,-55.86,-36.69,0.01
258,-55.49,-36.94,0.01
259,-80.57,-37.74,0.01
260,-41.36,-37.44,0.01
261,-6.0,-37.3,0.01
262,-29.41,-37.55,0.01
263,-14.82,-37.55,0.01
264,-53.52,-38.08,0.01
265,-4.36,-37.39,0.01
266,155.14,-35.45,0.01
267,-29.03,-36.12,0.01
268,-34.72,-38.93,0.01
269,-48.26,-39.59,0.01
270,-26.45,-39.29,0.01
271,-22.44,-38.87,0.01
272,-38.86,-38.6,0.01
273,-3.4,-38.34,0.01
274,-48.75,-38.35,0.01
275,-62.69,-38.27,0.01
276,-24.6,-38.28,0.01
277,-27.9,-38.02,0.01
278,-1.07,-37.66,0.01
279,-18.75,-37.53,0.01
280,-12.44,-37.19,0.01
281,-23.17,-37.1,0.01
282,-25.13,-36.86,0.01
283,-38.41,-36.72,0.01
284,-16.29,-36.33,0.01
285,-41.67,-36.34,0.01
286,-15.89,-36.03,0.01
287,-58.31,-36.33,0.01
288,-35.28,-36.04,0.01
289,-48.8,-36.02,0.01
290,-40.03,-36.05,0.01
291,-61.2,-35.81,0.01
292,-31.67,-35.91,0.01
293,-54.67,-36.05,0.01
294,-14.37,-35.08,0.01
295,9.93,-34.55,0.01
296,-61.17,-34.99,0.01
297,-42.54,-35.11,0.01
298,-57.56,-35.73,0.01
299,-49.56,-35.36,0.01
300,-29.97,-35.07,0.01
301,-23.34,-35.22,0.01
302,-20.66,-35.04,0.01
303,-17.73,-34.77,0.01
304,-66.51,-35.17,0.01
305,-47.57,-35.62,0.01
306,-34.35,-35.84,0.01
307,-67.65,-36.37,0.01
308,4.55,-35.55,0.01
309,-46.74,-35.78,0.01
310,-44.96,-35.87,0.01
311,-14.3,-35.3,0.01
312,-80.41,-36.19,0.01
313,-52.3,-36.29,0.01
314,-25.4,-36.21,0.01
315,-72.06,-36.43,0.01
316,-35.96,-36.46,0.01
317,-26.27,-35.88,0.01
318,-20.19,-35.41,0.01
319,-43.32,-35.51,0.01
320,-18.36,-34.94,0.01
321,-52.09,-35.28,0.01
322,-34.32,-35.47,0.01
323,-13.33,-35.19,0.01
324,-109.37,-35.63,0.01
325,-29.38,-35.62,0.01
326,-51.33,-35.86,0.01
327,4.68,-35.21,0.01
328,-23.86,-35.14,0.01
329,-48.38,-34.51,0.01
330,-53.53,-34.83,0.01
331,-119.03,-35.56,0.01
332,-23.7,-34.61,0.01
333,-23.41,-34.24,0.01
334,-164.63,-35.75,0.01
335,-34.12,-35.62,0.01
336,-15.61,-35.57,0.01
337,-71.53,-36.01,0.01
338,-61.39,-36.41,0.01
339,-137.47,-37.37,0.01
340,-56.68,-37.72,0.01
341,-15.69,-37.8,0.01
342,-184.39,-39.3,0.01
343,-87.06,-39.95,0.01
344,-40.42,-40.0,0.01
345,-46.85,-40.06,0.01
346,-7.5,-39.97,0.01
347,-53.17,-39.7,0.01
348,-46.68,-40.15,0.01
349,-42.83,-40.23,0.01
350,-10.08,-39.59,0.01
351,16.33,-39.14,0.01
352,-39.53,-38.83,0.01
353,-32.89,-38.86,0.01
354,-26.87,-38.73,0.01
355,-86.47,-39.46,0.01
356,-114.03,-40.11,0.01
357,264.84,-36.91,0.01
358,37.37,-35.98,0.01
359,22.79,-34.95,0.01
360,-15.09,-34.68,0.01
361,2.79,-34.59,0.01
362,-10.32,-34.4,0.01
363,-2.46,-34.28,0.01
364,-35.36,-34.1,0.01
365,3.8,-34.02,0.01
366,-10.28,-35.67,0.01
367,-1.54,-35.4,0.01
368,-15.58,-35.21,0.01
369,-41.56,-35.14,0.01
370,-19.65,-35.07,0.01
371,-19.57,-35.04,0.01
372,-14.88,-34.8,0.01
373,15.41,-34.61,0.01
374,-39.81,-34.52,0.01
375,-72.36,-34.62,0.01
376,-11.18,-34.49,0.01
377,-16.36,-34.37,0.01
378,-35.35,-34.71,0.01
379,-9.13,-34.62,0.01
380,-11.91,-34.61,0.01
381,-11.59,-34.5,0.01
382,-1.47,-34.26,0.01
383,24.15,-33.63,0.01
384,-1.67,-33.49,0.01
385,-51.35,-33.59,0.01
386,20.35,-33.22,0.01
387,7.03,-32.57,0.01
388,4.49,-32.17,0.01
389,-33.09,-32.01,0.01
390,26.92,-31.35,0.01
391,218.7,-28.55,0.01
392,-21.87,-28.45,0.01
393,-18.88,-28.09,0.01
394,23.16,-27.72,0.01
395,7.95,-27.73,0.01
396,-74.98,-27.87,0.01
397,-43.32,-27.88,0.01
398,-28.99,-27.6,0.01
399,-24.67,-27.35,0.01
400,260.34,-24.44,0.01
401,21.82,-23.99,0.01
402,35.5,-23.43,0.01
403,-50.03,-23.75,0.01
404,-140.96,-24.5,0.01
405,14.48,-23.88,0.01
406,230.38,-21.23,0.01
407,44.06,-20.11,0.01
408,1.23,-20.15,0.01
409,-22.82,-19.91,0.01
410,-40.13,-19.86,0.01
411,-535.59,-25.07,0.01
412,-18.8,-24.46,0.01
413,-183.33,-25.77,0.01
414,-24.05,-25.75,0.01
415,-32.45,-25.36,0.01
416,19.51,-24.8,0.01
417,14.62,-24.39,0.01
418,-62.14,-24.81,0.01
419,14.3,-24.24,0.01
420,3.9,-24.01,0.01
421,-14.19,-23.63,0.01
422,-43.53,-23.73,0.01
423,15.67,-23.44,0.01
424,-119.51,-23.54,0.01
425,283.6,-20.41,0.01
426,-144.85,-21.34,0.01
427,-0.49,-21.39,0.01
428,10.67,-21.05,0.01
429,-1.42,-20.58,0.01
430,77.68,-19.27,0.01
431,-11.78,-18.2,0.01
432,-0.34,-17.96,0.01
433,-78.66,-18.51,0.01
434,34.28,-16.53,0.01
435,-203.41,-18.22,0.01
436,2.13,-18.04,0.01
437,-7.16,-17.4,0.01
438,-36.84,-17.15,0.01
439,17.13,-15.61,0.01
440,43.56,-14.6,0.01
441,-13.24,-14.58,0.01
442,-41.96,-13.15,0.01
443,189.12,-10.39,0.01
444,-5.84,-10.05,0.01
445,22.38,-9.35,0.01
446,15.14,-9.13,0.01
447,15.24,-8.44,0.01
448,-41.58,-8.39,0.01
449,3.24,-7.93,0.01
450,26.68,-7.56,0.01
451,-31.41,-8.04,0.01
452,-430.08,-11.95,0.01
453,280.36,-8.81,0.01
454,-138.02,-9.93,0.01
455,-249.93,-11.56,0.01
456,38.08,-10.04,0.01
457,8.68,-12.6,0.01
458,-66.54,-13.64,0.01
459,25.64,-13.61,0.01
460,31.51,-13.15,0.01
461,-14.53,-13.32,0.01
462,19.52,-13.02,0.01
463,-8.52,-13.08,0.01
464,40.78,-12.32,0.01
465,30.32,-12.05,0.01
466,16.9,-11.78,0.01
467,16.41,-11.6,0.01
468,10.97,-11.34,0.01
469,-229.94,-13.22,0.01
470,-16.78,-13.19,0.01
471,5.41,-12.94,0.01
472,-15.21,-12.95,0.01
473,52.91,-12.57,0.01
474,-92.07,-13.09,0.01
475,-7.5,-12.45,0.01
476,-78.47,-13.12,0.01
477,16.81,-12.79,0.01
478,6.65,-12.37,0.01
479,21.85,-12.06,0.01
480,61.26,-11.33,0.01
481,16.46,-11.04,0.01
482,-29.0,-11.32,0.01
483,-40.85,-11.97,0.01
484,-18.78,-12.14,0.01
485,-1.09,-11.64,0.01
486,12.64,-11.72,0.01
487,48.16,-11.3,0.01
488,12.9,-11.22,0.01
489,271.46,-8.17,0.01
490,-40.18,-8.85,0.01
491,10.32,-10.93,0.01
492,42.75,-10.28,0.01
493,-21.96,-10.31,0.01
494,23.84,-10.31,0.01
495,26.12,-10.13,0.01
496,254.36,-6.83,0.01
497,-16.03,-6.56,0.01
498,24.9,-6.02,0.01
499,5.89,-5.71,0.01
