fta params:,lower,upper,delta,eta
,-2,2,0.36363636363636365,0.36363636363636365
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,1.0,4,0.01,8,0.0003,40
Performance logging begins:
Episode:,Score:,Average Score:,Epsilon:
154,-62.36,-45.57,0.01
155,-59.58,-45.13,0.01
156,-39.71,-44.32,0.01
157,37.69,-42.71,0.01
158,-62.19,-43.19,0.01
159,-22.9,-42.88,0.01
160,-62.1,-41.66,0.01
161,-531.68,-45.82,0.01
162,-0.75,-45.28,0.01
163,-74.53,-45.06,0.01
164,29.29,-43.86,0.01
165,-54.29,-43.8,0.01
166,-6.57,-44.12,0.01
167,-2.19,-43.65,0.01
168,-60.71,-43.59,0.01
169,-42.05,-43.31,0.01
170,122.79,-41.56,0.01
171,-50.07,-41.38,0.01
172,-70.53,-41.12,0.01
173,-29.2,-41.1,0.01
174,34.11,-40.11,0.01
175,80.8,-38.97,0.01
176,-3.98,-37.89,0.01
177,49.62,-36.94,0.01
178,13.13,-36.25,0.01
179,-23.05,-36.15,0.01
180,67.38,-35.25,0.01
181,-31.69,-35.04,0.01
182,19.51,-34.27,0.01
183,-67.95,-34.22,0.01
184,-45.84,-34.4,0.01
185,-15.55,-33.65,0.01
186,-12.92,-33.04,0.01
187,16.95,-32.52,0.01
188,-60.37,-32.24,0.01
189,-13.51,-31.97,0.01
190,-41.09,-31.87,0.01
191,-59.52,-32.18,0.01
192,-33.45,-32.57,0.01
193,-2.35,-32.15,0.01
194,12.52,-31.91,0.01
195,-54.53,-31.48,0.01
196,-39.9,-31.94,0.01
197,26.63,-31.37,0.01
198,-33.18,-31.09,0.01
199,-29.9,-31.13,0.01
200,-51.86,-30.97,0.01
201,22.11,-30.04,0.01
202,-78.62,-30.09,0.01
203,-36.71,-30.4,0.01
204,-16.56,-30.24,0.01
205,-5.76,-29.73,0.01
206,-21.61,-29.3,0.01
207,25.55,-28.33,0.01
208,-65.35,-28.96,0.01
209,0.36,-28.29,0.01
210,-37.52,-28.95,0.01
211,-58.36,-29.45,0.01
212,-39.83,-29.31,0.01
213,97.06,-27.7,0.01
214,-11.09,-27.96,0.01
215,-75.23,-28.28,0.01
216,-79.63,-28.19,0.01
217,26.86,-27.68,0.01
218,-63.48,-27.94,0.01
219,16.15,-27.93,0.01
220,-13.37,-28.03,0.01
221,1.04,-27.61,0.01
222,46.41,-27.15,0.01
223,2.11,-26.91,0.01
224,12.3,-23.36,0.01
225,-42.0,-23.23,0.01
226,-9.79,-23.02,0.01
227,-60.33,-23.89,0.01
228,100.81,-22.16,0.01
229,5.14,-23.51,0.01
230,-25.17,-24.39,0.01
231,-38.48,-25.03,0.01
232,14.61,-24.6,0.01
233,-164.66,-25.97,0.01
234,-5.96,-27.29,0.01
235,-146.97,-28.43,0.01
236,-22.27,-27.9,0.01
237,24.13,-27.09,0.01
238,-43.25,-27.06,0.01
239,-32.62,-26.38,0.01
240,17.7,-25.53,0.01
241,10.44,-25.11,0.01
242,3.36,-24.4,0.01
243,32.31,-23.75,0.01
244,24.67,-25.36,0.01
245,74.17,-24.71,0.01
246,-33.35,-24.74,0.01
247,5.75,-24.23,0.01
248,-1.73,-20.99,0.01
249,62.24,-18.35,0.01
250,-32.34,-18.96,0.01
251,-0.57,-18.42,0.01
252,-38.88,-19.29,0.01
253,-5.69,-20.23,0.01
254,24.57,-19.37,0.01
255,-32.79,-19.1,0.01
256,-60.9,-19.31,0.01
257,30.42,-19.38,0.01
258,20.81,-18.55,0.01
259,-20.27,-18.53,0.01
260,25.84,-17.65,0.01
261,33.0,-12.0,0.01
262,55.69,-11.44,0.01
263,-7.33,-10.76,0.01
264,-62.17,-11.68,0.01
265,-13.81,-11.27,0.01
266,-4.42,-11.25,0.01
267,33.12,-10.9,0.01
268,4.51,-10.25,0.01
269,-8.33,-9.91,0.01
270,73.31,-10.4,0.01
271,30.1,-9.6,0.01
272,44.04,-8.46,0.01
273,-51.7,-8.68,0.01
274,-19.17,-9.21,0.01
275,-0.04,-10.02,0.01
276,17.51,-9.81,0.01
277,-26.24,-10.57,0.01
278,-53.29,-11.23,0.01
279,-19.47,-11.19,0.01
280,-46.53,-12.33,0.01
281,6.32,-11.95,0.01
282,0.65,-12.14,0.01
283,20.41,-11.26,0.01
284,47.46,-10.33,0.01
285,-7.78,-10.25,0.01
286,-2.81,-10.15,0.01
287,22.54,-10.09,0.01
288,41.96,-9.07,0.01
289,-0.55,-8.94,0.01
290,28.83,-8.24,0.01
291,14.81,-7.5,0.01
292,-9.21,-7.25,0.01
293,-47.05,-7.7,0.01
294,-8.6,-7.91,0.01
295,0.49,-7.36,0.01
296,24.96,-6.71,0.01
297,-0.22,-6.98,0.01
298,-19.89,-6.85,0.01
299,31.06,-6.24,0.01
300,14.97,-5.57,0.01
301,22.06,-5.57,0.01
302,25.89,-4.53,0.01
303,12.82,-4.03,0.01
304,55.77,-3.31,0.01
305,5.71,-3.19,0.01
306,7.72,-2.9,0.01
307,57.26,-2.58,0.01
308,-9.12,-2.02,0.01
309,-10.38,-2.13,0.01
310,9.45,-1.66,0.01
311,-0.01,-1.07,0.01
312,-18.65,-0.86,0.01
313,20.37,-1.63,0.01
314,3.71,-1.48,0.01
315,22.36,-0.51,0.01
316,49.36,0.78,0.01
317,-17.72,0.34,0.01
318,-13.77,0.84,0.01
319,55.67,1.23,0.01
320,7.78,1.44,0.01
321,44.47,1.88,0.01
322,48.39,1.9,0.01
323,35.09,2.23,0.01
324,48.27,2.59,0.01
325,73.85,3.74,0.01
326,33.0,4.17,0.01
327,35.61,5.13,0.01
328,75.22,4.88,0.01
329,16.7,4.99,0.01
330,7.75,5.32,0.01
331,41.53,6.12,0.01
332,64.71,6.62,0.01
333,-29.44,7.97,0.01
334,56.76,8.6,0.01
335,94.65,11.02,0.01
336,13.3,11.37,0.01
337,50.77,11.64,0.01
338,44.29,12.51,0.01
339,20.07,13.04,0.01
340,23.08,13.1,0.01
341,41.37,13.4,0.01
342,30.77,13.68,0.01
343,0.12,13.36,0.01
344,65.48,13.77,0.01
345,-17.32,12.85,0.01
346,9.3,13.28,0.01
347,18.31,13.4,0.01
348,4.93,13.47,0.01
349,0.19,12.85,0.01
350,10.24,13.27,0.01
351,30.04,13.58,0.01
352,43.87,14.41,0.01
353,56.83,15.03,0.01
354,81.29,15.6,0.01
355,70.04,16.63,0.01
356,40.28,17.64,0.01
357,89.08,18.23,0.01
358,46.22,18.48,0.01
359,25.18,18.94,0.01
360,37.6,19.05,0.01
361,38.75,19.11,0.01
362,28.33,18.84,0.01
363,74.81,19.66,0.01
364,55.14,20.83,0.01
365,59.29,21.56,0.01
366,67.83,22.28,0.01
367,79.24,22.75,0.01
368,-9.61,22.61,0.01
369,28.55,22.97,0.01
370,62.15,22.86,0.01
371,57.89,23.14,0.01
372,29.82,23.0,0.01
373,59.56,24.11,0.01
374,45.17,24.75,0.01
375,12.47,24.88,0.01
376,80.26,25.51,0.01
377,34.18,26.11,0.01
378,74.07,27.38,0.01
379,49.27,28.07,0.01
380,58.78,29.12,0.01
381,60.07,29.66,0.01
382,47.61,30.13,0.01
383,24.22,30.17,0.01
384,58.52,30.28,0.01
385,86.21,31.22,0.01
386,-258.29,28.67,0.01
387,35.71,28.8,0.01
388,78.89,29.17,0.01
389,85.5,30.03,0.01
390,55.55,30.29,0.01
391,50.67,30.65,0.01
392,92.76,31.67,0.01
393,35.57,32.5,0.01
394,132.38,33.91,0.01
395,47.21,34.38,0.01
396,41.42,34.54,0.01
397,40.09,34.94,0.01
398,61.17,35.75,0.01
399,37.98,35.82,0.01
400,48.39,36.16,0.01
401,54.6,36.48,0.01
402,105.99,37.28,0.01
403,-195.88,35.2,0.01
404,89.92,35.54,0.01
405,98.02,36.46,0.01
406,-0.62,36.38,0.01
407,77.24,36.58,0.01
408,93.5,37.6,0.01
409,94.85,38.66,0.01
410,40.42,38.97,0.01
411,99.43,39.96,0.01
412,53.94,40.69,0.01
413,-2.17,40.46,0.01
414,164.45,42.07,0.01
415,70.98,42.55,0.01
416,77.6,42.84,0.01
417,67.99,43.69,0.01
418,66.19,44.49,0.01
419,59.39,44.53,0.01
420,-3.01,44.42,0.01
421,43.38,44.41,0.01
422,87.31,44.8,0.01
423,68.56,45.14,0.01
424,-106.76,43.59,0.01
425,21.26,43.06,0.01
426,-169.21,41.04,0.01
427,-179.22,38.89,0.01
428,-69.13,37.45,0.01
429,-34.35,36.94,0.01
430,79.97,37.66,0.01
431,81.72,38.06,0.01
432,32.77,37.74,0.01
433,31.34,38.35,0.01
434,39.5,38.18,0.01
435,-11.29,37.12,0.01
436,79.68,37.78,0.01
437,5.22,37.32,0.01
438,59.99,37.48,0.01
439,18.15,37.46,0.01
440,49.64,37.73,0.01
441,68.36,38.0,0.01
442,5.12,37.74,0.01
443,51.71,38.26,0.01
444,63.67,38.24,0.01
445,56.7,38.98,0.01
446,12.76,39.01,0.01
447,-28.14,38.55,0.01
448,2.08,38.52,0.01
449,57.19,39.09,0.01
450,-5.56,38.93,0.01
451,47.26,39.1,0.01
452,97.77,39.64,0.01
453,39.83,39.47,0.01
454,68.2,39.34,0.01
455,72.01,39.36,0.01
456,89.19,39.85,0.01
457,170.77,40.67,0.01
458,101.71,41.22,0.01
459,28.18,41.25,0.01
460,38.65,41.26,0.01
461,96.82,41.84,0.01
462,-60.6,40.96,0.01
463,17.33,40.38,0.01
464,189.23,41.72,0.01
465,-108.73,40.04,0.01
466,-30.92,39.05,0.01
467,46.21,38.72,0.01
468,42.66,39.25,0.01
469,228.37,41.24,0.01
470,25.93,40.88,0.01
471,77.09,41.07,0.01
472,40.01,41.18,0.01
473,79.08,41.37,0.01
474,53.69,41.46,0.01
475,48.54,41.82,0.01
476,47.01,41.48,0.01
477,59.05,41.73,0.01
478,23.97,41.23,0.01
479,39.6,41.14,0.01
480,32.1,40.87,0.01
481,52.1,40.79,0.01
482,25.43,40.57,0.01
483,40.91,40.73,0.01
484,60.64,40.76,0.01
485,-8.53,39.81,0.01
486,-6.32,42.33,0.01
487,61.29,42.58,0.01
488,30.21,42.1,0.01
489,67.04,41.91,0.01
490,37.37,41.73,0.01
491,86.17,42.09,0.01
492,-187.53,39.28,0.01
493,27.49,39.2,0.01
494,56.4,38.44,0.01
495,158.05,39.55,0.01
496,-47.01,38.67,0.01
497,-25.15,38.01,0.01
498,81.01,38.21,0.01
499,150.17,39.33,0.01
