fta params:,lower,upper,delta,eta
,-0.25,0.25,0.03333333333333333,0.03333333333333333
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,1.0,4,0.01,8,0.0003,30
Performance logging begins:
Episode:,Score:,Average Score:,Epsilon:
220,13.4,-36.14,0.01
221,-69.51,-36.57,0.01
222,-27.78,-36.14,0.01
223,-74.7,-36.18,0.01
224,11.03,-35.55,0.01
225,-28.9,-34.17,0.01
226,-17.82,-34.04,0.01
227,-8.77,-34.29,0.01
228,-45.03,-34.34,0.01
229,-63.77,-34.57,0.01
230,25.68,-33.24,0.01
231,-4.27,-30.48,0.01
232,-46.2,-31.44,0.01
233,-32.69,-31.48,0.01
234,-3.08,-30.89,0.01
235,12.24,-30.84,0.01
236,-32.74,-29.64,0.01
237,-4.38,-28.9,0.01
238,9.82,-28.55,0.01
239,-27.44,-27.98,0.01
240,-18.39,-27.42,0.01
241,-0.53,-27.0,0.01
242,-60.94,-27.82,0.01
243,-11.88,-27.4,0.01
244,-41.15,-26.95,0.01
245,-55.39,-26.97,0.01
246,-9.52,-27.06,0.01
247,-68.46,-27.16,0.01
248,1.62,-26.7,0.01
249,-26.77,-26.54,0.01
250,-4.86,-26.16,0.01
251,-67.45,-27.79,0.01
252,-13.35,-28.53,0.01
253,13.71,-28.77,0.01
254,-18.65,-28.33,0.01
255,-20.93,-27.77,0.01
256,-42.96,-27.45,0.01
257,-46.39,-27.3,0.01
258,-11.72,-27.18,0.01
259,-39.95,-30.02,0.01
260,8.38,-29.82,0.01
261,-33.8,-30.05,0.01
262,-50.58,-30.22,0.01
263,-46.48,-30.4,0.01
264,-68.36,-30.12,0.01
265,-41.61,-30.63,0.01
266,-6.46,-30.21,0.01
267,-6.34,-30.06,0.01
268,-27.27,-29.82,0.01
269,5.13,-29.35,0.01
270,-42.0,-29.3,0.01
271,-9.63,-29.26,0.01
272,2.0,-29.22,0.01
273,4.21,-28.95,0.01
274,45.24,-28.17,0.01
275,-43.72,-27.91,0.01
276,-19.69,-27.68,0.01
277,0.21,-27.03,0.01
278,17.09,-26.31,0.01
279,-5.34,-25.53,0.01
280,10.72,-24.8,0.01
281,-15.85,-22.95,0.01
282,-31.22,-23.08,0.01
283,-39.86,-22.53,0.01
284,-3.34,-21.89,0.01
285,-70.27,-22.44,0.01
286,-33.18,-22.38,0.01
287,6.85,-21.89,0.01
288,3.42,-21.77,0.01
289,-7.33,-21.67,0.01
290,-39.09,-21.69,0.01
291,-6.94,-22.09,0.01
292,-65.18,-22.38,0.01
293,44.07,-21.7,0.01
294,14.41,-20.98,0.01
295,-40.46,-21.53,0.01
296,-46.06,-21.51,0.01
297,-17.91,-21.23,0.01
298,-6.21,-20.97,0.01
299,17.21,-20.96,0.01
300,29.15,-20.41,0.01
301,-35.73,-21.0,0.01
302,-32.43,-21.0,0.01
303,-15.2,-20.63,0.01
304,-40.74,-20.87,0.01
305,-12.51,-20.76,0.01
306,-41.23,-21.41,0.01
307,-17.36,-21.43,0.01
308,-14.77,-21.68,0.01
309,18.78,-21.32,0.01
310,-51.85,-20.9,0.01
311,-3.19,-20.34,0.01
312,9.28,-20.05,0.01
313,-4.58,-19.92,0.01
314,1.02,-19.63,0.01
315,18.73,-19.33,0.01
316,3.26,-18.69,0.01
317,-9.67,-19.1,0.01
318,3.87,-18.69,0.01
319,-4.6,-18.04,0.01
320,-3.55,-18.21,0.01
321,-16.49,-17.68,0.01
322,8.41,-17.32,0.01
323,-50.35,-17.07,0.01
324,-39.77,-17.58,0.01
325,10.62,-17.19,0.01
326,-36.47,-17.37,0.01
327,-10.5,-17.39,0.01
328,-55.88,-17.5,0.01
329,22.41,-16.64,0.01
330,49.18,-16.4,0.01
331,23.59,-16.12,0.01
332,14.89,-15.51,0.01
333,-43.5,-15.62,0.01
334,15.13,-15.44,0.01
335,-6.04,-15.62,0.01
336,8.3,-15.21,0.01
337,46.57,-14.7,0.01
338,72.33,-14.08,0.01
339,19.87,-13.6,0.01
340,-21.88,-13.64,0.01
341,-13.83,-13.77,0.01
342,19.13,-12.97,0.01
343,7.39,-12.78,0.01
344,-40.53,-12.77,0.01
345,-3.3,-12.25,0.01
346,15.55,-12.0,0.01
347,23.48,-11.08,0.01
348,-92.54,-12.02,0.01
349,7.56,-11.68,0.01
350,6.48,-11.56,0.01
351,-9.52,-10.99,0.01
352,-15.88,-11.01,0.01
353,-17.83,-11.33,0.01
354,-6.94,-11.21,0.01
355,29.57,-10.7,0.01
356,-23.43,-10.51,0.01
357,54.5,-9.5,0.01
358,-8.08,-9.46,0.01
359,177.66,-7.29,0.01
360,15.05,-7.22,0.01
361,18.26,-6.7,0.01
362,-2.83,-6.22,0.01
363,-8.36,-5.84,0.01
364,43.51,-4.72,0.01
365,-17.71,-4.48,0.01
366,-12.58,-4.55,0.01
367,-12.82,-4.61,0.01
368,-25.22,-4.59,0.01
369,23.54,-4.41,0.01
370,41.21,-3.57,0.01
371,-186.65,-5.34,0.01
372,-65.76,-6.02,0.01
373,285.04,-3.21,0.01
374,-302.52,-6.69,0.01
375,5.87,-6.19,0.01
376,-178.09,-7.78,0.01
377,29.59,-7.48,0.01
378,-5.9,-7.71,0.01
379,46.11,-7.2,0.01
380,-59.19,-7.9,0.01
381,-16.48,-7.91,0.01
382,4.71,-7.55,0.01
383,30.66,-6.84,0.01
384,-11.72,-6.92,0.01
385,39.18,-5.83,0.01
386,37.21,-5.13,0.01
387,9.03,-5.1,0.01
388,11.18,-5.03,0.01
389,253.21,-2.42,0.01
390,39.92,-1.63,0.01
391,6.96,-1.49,0.01
392,46.25,-0.38,0.01
393,33.84,-0.48,0.01
394,40.22,-0.22,0.01
395,18.27,0.37,0.01
396,49.89,1.32,0.01
397,69.41,2.2,0.01
398,26.6,2.53,0.01
399,76.6,3.12,0.01
400,155.1,4.38,0.01
401,35.5,5.09,0.01
402,18.25,5.6,0.01
403,14.36,5.89,0.01
404,55.33,6.85,0.01
405,25.75,7.24,0.01
406,4.31,7.69,0.01
407,-14.49,7.72,0.01
408,52.22,8.39,0.01
409,5.81,8.26,0.01
410,55.47,9.33,0.01
411,36.91,9.74,0.01
412,-2.87,9.61,0.01
413,26.16,9.92,0.01
414,51.09,10.42,0.01
415,65.28,10.89,0.01
416,41.92,11.27,0.01
417,53.8,11.91,0.01
418,273.08,14.6,0.01
419,18.9,14.84,0.01
420,24.2,15.11,0.01
421,53.84,15.82,0.01
422,-4.71,15.69,0.01
423,62.0,16.81,0.01
424,85.51,18.06,0.01
425,10.54,18.06,0.01
426,259.68,21.02,0.01
427,31.86,21.45,0.01
428,33.67,22.34,0.01
429,59.35,22.71,0.01
430,-173.88,20.48,0.01
431,24.96,20.49,0.01
432,15.11,20.5,0.01
433,49.2,21.42,0.01
434,126.23,22.53,0.01
435,43.57,23.03,0.01
436,64.1,23.59,0.01
437,217.72,25.3,0.01
438,82.31,25.4,0.01
439,43.78,25.64,0.01
440,22.54,26.08,0.01
441,74.25,26.96,0.01
442,46.63,27.24,0.01
443,42.97,27.6,0.01
444,55.14,28.55,0.01
445,79.35,29.38,0.01
446,46.0,29.68,0.01
447,0.66,29.45,0.01
448,40.06,30.78,0.01
449,56.56,31.27,0.01
450,61.32,31.82,0.01
451,22.62,32.14,0.01
452,22.06,32.52,0.01
453,38.41,33.08,0.01
454,67.54,33.83,0.01
455,40.0,33.93,0.01
456,46.21,34.63,0.01
457,23.27,34.32,0.01
458,61.34,35.01,0.01
459,55.74,33.79,0.01
460,62.47,34.26,0.01
461,80.12,34.88,0.01
462,52.68,35.44,0.01
463,36.33,35.89,0.01
464,269.07,38.14,0.01
465,73.72,39.06,0.01
466,82.68,40.01,0.01
467,49.45,40.63,0.01
468,24.44,41.13,0.01
469,60.76,41.5,0.01
470,281.2,43.9,0.01
471,60.86,46.37,0.01
472,5.56,47.09,0.01
473,42.43,44.66,0.01
474,79.11,48.48,0.01
475,54.15,48.96,0.01
476,61.59,51.36,0.01
477,50.17,51.56,0.01
478,43.9,52.06,0.01
479,42.39,52.02,0.01
480,99.16,53.61,0.01
481,45.0,54.22,0.01
482,53.83,54.71,0.01
483,-86.11,53.55,0.01
484,40.14,54.06,0.01
485,63.2,54.3,0.01
486,58.62,54.52,0.01
487,78.19,55.21,0.01
488,58.24,55.68,0.01
489,77.33,53.92,0.01
490,67.9,54.2,0.01
491,42.11,54.55,0.01
492,65.95,54.75,0.01
493,60.82,55.02,0.01
494,-284.4,51.77,0.01
495,53.71,52.13,0.01
496,26.29,51.89,0.01
497,42.2,51.62,0.01
498,-50.31,50.85,0.01
499,81.57,50.9,0.01
