fta params:,lower,upper,delta,eta
,-1,1,0.18181818181818182,0.18181818181818182
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,1.0,4,0.01,8,0.0003,40
Performance logging begins:
Episode:,Score:,Average Score:,Epsilon:
68,-124.45,-133.59,0.64
69,-74.04,-132.74,0.64
70,-38.72,-131.42,0.63
71,-101.5,-131.0,0.62
72,-18.82,-129.47,0.62
73,-72.94,-128.7,0.62
74,-44.78,-127.58,0.61
75,-89.24,-127.08,0.6
76,-117.01,-126.95,0.59
77,-53.62,-126.01,0.59
78,-5.44,-124.48,0.58
79,-33.98,-123.35,0.57
80,-44.65,-122.38,0.56
81,-27.1,-121.22,0.56
82,-69.35,-120.59,0.55
83,-54.33,-119.8,0.55
84,-54.32,-119.03,0.54
85,-97.3,-118.78,0.53
86,-78.01,-118.31,0.53
87,-6.13,-117.04,0.52
88,-83.69,-116.66,0.52
89,-27.9,-115.68,0.51
90,-218.57,-116.81,0.5
91,-65.35,-116.25,0.5
92,-55.1,-115.59,0.49
93,-229.51,-116.8,0.48
94,-38.91,-115.98,0.48
95,-69.87,-115.5,0.47
96,-37.03,-114.69,0.46
97,-114.36,-114.69,0.45
98,-17.57,-113.71,0.44
99,-6.43,-112.64,0.44
100,-10.17,-109.21,0.42
101,23.71,-106.86,0.42
102,2.83,-104.99,0.41
103,-46.17,-103.62,0.4
104,-72.63,-102.74,0.4
105,-146.95,-102.88,0.39
106,-149.41,-102.93,0.38
107,-8.0,-101.81,0.38
108,29.98,-100.18,0.37
109,3.34,-99.51,0.36
110,20.84,-95.51,0.36
111,-39.55,-94.87,0.35
112,-30.68,-94.33,0.34
113,17.06,-93.04,0.33
114,-20.79,-91.49,0.32
115,-33.4,-89.76,0.31
116,-23.29,-88.59,0.3
117,163.27,-85.42,0.28
118,-41.14,-84.24,0.27
119,-29.52,-83.0,0.26
120,5.53,-80.25,0.25
121,-186.08,-79.68,0.23
122,-311.57,-81.64,0.22
123,-36.87,-80.32,0.19
124,-17.4,-79.4,0.18
125,90.38,-76.84,0.16
126,-12.93,-74.13,0.15
127,6.97,-72.92,0.12
128,24.68,-71.51,0.11
129,-47.87,-70.86,0.09
130,-47.61,-69.48,0.06
131,-72.96,-70.36,0.04
132,39.43,-68.91,0.04
133,-20.81,-67.88,0.02
134,-62.06,-67.55,0.01
135,54.58,-65.82,0.01
136,-1.47,-64.09,0.01
137,-20.54,-63.11,0.01
138,30.35,-61.03,0.01
139,-108.66,-61.18,0.01
140,-33.35,-60.72,0.01
141,250.7,-57.49,0.01
142,-90.15,-57.61,0.01
143,-53.29,-56.78,0.01
144,-53.24,-56.62,0.01
145,-57.62,-55.34,0.01
146,-56.68,-54.86,0.01
147,-84.68,-54.78,0.01
148,-68.93,-54.49,0.01
149,-53.07,-54.08,0.01
150,-45.71,-52.97,0.01
151,-46.34,-51.68,0.01
152,-40.9,-51.48,0.01
153,-4.94,-49.75,0.01
154,-43.68,-49.34,0.01
155,-97.22,-49.52,0.01
156,3.79,-47.74,0.01
157,-28.02,-47.16,0.01
158,-38.26,-46.86,0.01
159,-59.97,-46.62,0.01
160,-33.85,-46.25,0.01
161,-25.16,-45.73,0.01
162,-8.94,-44.3,0.01
163,-61.95,-44.4,0.01
164,-64.69,-44.11,0.01
165,-32.08,-43.45,0.01
166,-51.59,-43.46,0.01
167,-32.5,-42.68,0.01
168,-45.86,-41.89,0.01
169,-14.85,-41.3,0.01
170,-60.51,-41.52,0.01
171,-57.32,-41.08,0.01
172,-87.88,-41.77,0.01
173,-27.1,-41.31,0.01
174,-16.87,-41.03,0.01
175,-12.74,-40.27,0.01
176,-41.13,-39.51,0.01
177,-60.51,-39.58,0.01
178,-40.2,-39.92,0.01
179,-41.05,-39.99,0.01
180,-41.15,-39.96,0.01
181,-15.43,-39.84,0.01
182,-16.29,-39.31,0.01
183,-51.23,-39.28,0.01
184,-19.23,-38.93,0.01
185,-16.97,-38.13,0.01
186,-19.53,-37.54,0.01
187,-23.81,-37.72,0.01
188,-32.18,-37.2,0.01
189,-180.34,-38.73,0.01
190,-52.44,-37.07,0.01
191,-65.99,-37.07,0.01
192,-56.22,-37.08,0.01
193,-51.01,-35.3,0.01
194,-48.9,-35.4,0.01
195,-47.99,-35.18,0.01
196,-31.26,-35.12,0.01
197,-257.65,-36.56,0.01
198,-1.83,-36.4,0.01
199,-6.96,-36.4,0.01
200,9.85,-36.2,0.01
201,-0.02,-36.44,0.01
202,-38.9,-36.86,0.01
203,-29.26,-36.69,0.01
204,-11.79,-36.08,0.01
205,-46.78,-35.08,0.01
206,-87.7,-34.46,0.01
207,-53.31,-34.91,0.01
208,-78.16,-36.0,0.01
209,-7.64,-36.11,0.01
210,-41.67,-36.73,0.01
211,-23.34,-36.57,0.01
212,-55.42,-36.82,0.01
213,-68.04,-37.67,0.01
214,-57.8,-38.04,0.01
215,-20.16,-37.91,0.01
216,-64.34,-38.32,0.01
217,-90.11,-40.85,0.01
218,-27.63,-40.71,0.01
219,-65.48,-41.07,0.01
220,-39.25,-41.52,0.01
221,-35.85,-40.02,0.01
222,-11.08,-37.01,0.01
223,-11.6,-36.76,0.01
224,-42.85,-37.02,0.01
225,-40.72,-38.33,0.01
226,-55.88,-38.76,0.01
227,10.81,-38.72,0.01
228,-27.09,-39.24,0.01
229,-39.21,-39.15,0.01
230,-37.27,-39.05,0.01
231,-2.11,-38.34,0.01
232,-59.36,-39.33,0.01
233,-54.71,-39.66,0.01
234,-17.13,-39.21,0.01
235,-44.51,-40.21,0.01
236,-141.54,-41.61,0.01
237,-58.56,-41.99,0.01
238,-23.97,-42.53,0.01
239,-58.88,-42.03,0.01
240,-3.63,-41.74,0.01
241,-11.71,-44.36,0.01
242,1.24,-43.45,0.01
243,-26.01,-43.17,0.01
244,-9.98,-42.74,0.01
245,-65.96,-42.82,0.01
246,-16.9,-42.43,0.01
247,-28.29,-41.86,0.01
248,-14.81,-41.32,0.01
249,-15.95,-40.95,0.01
250,8.24,-40.41,0.01
251,-24.26,-40.19,0.01
252,-20.83,-39.99,0.01
253,-46.67,-40.41,0.01
254,-11.72,-40.09,0.01
255,-27.04,-39.38,0.01
256,-9.13,-39.51,0.01
257,6.75,-39.17,0.01
258,7.23,-38.71,0.01
259,-13.82,-38.25,0.01
260,12.97,-37.78,0.01
261,-22.75,-37.76,0.01
262,-47.76,-38.14,0.01
263,-38.07,-37.91,0.01
264,6.49,-37.19,0.01
265,-16.23,-37.04,0.01
266,0.4,-36.52,0.01
267,6.36,-36.13,0.01
268,-11.94,-35.79,0.01
269,-9.08,-35.73,0.01
270,-24.11,-35.37,0.01
271,-46.94,-35.26,0.01
272,-28.83,-34.67,0.01
273,-61.22,-35.01,0.01
274,-46.39,-35.31,0.01
275,-43.81,-35.62,0.01
276,-34.88,-35.56,0.01
277,-13.83,-35.09,0.01
278,-27.33,-34.96,0.01
279,-3.84,-34.59,0.01
280,-20.54,-34.38,0.01
281,-77.0,-35.0,0.01
282,0.66,-34.83,0.01
283,-11.63,-34.43,0.01
284,-20.09,-34.44,0.01
285,-10.02,-34.37,0.01
286,-29.61,-34.47,0.01
287,-41.44,-34.65,0.01
288,-45.62,-34.78,0.01
289,-38.21,-33.36,0.01
290,-13.01,-32.97,0.01
291,8.7,-32.22,0.01
292,-4.11,-31.7,0.01
293,-26.09,-31.45,0.01
294,3.54,-30.93,0.01
295,-30.51,-30.75,0.01
296,24.09,-30.2,0.01
297,-40.33,-28.03,0.01
298,23.12,-27.78,0.01
299,-26.19,-27.97,0.01
300,-41.53,-28.48,0.01
301,-2.55,-28.51,0.01
302,-23.48,-28.35,0.01
303,-32.96,-28.39,0.01
304,-18.38,-28.46,0.01
305,-11.83,-28.11,0.01
306,-128.7,-28.52,0.01
307,-67.77,-28.66,0.01
308,-38.55,-28.26,0.01
309,17.34,-28.01,0.01
310,16.4,-27.43,0.01
311,20.48,-27.0,0.01
312,-7.82,-26.52,0.01
313,3.34,-25.81,0.01
314,-17.71,-25.41,0.01
315,-13.72,-25.34,0.01
316,-23.27,-24.93,0.01
317,17.29,-23.86,0.01
318,-37.76,-23.96,0.01
319,-17.45,-23.48,0.01
320,-36.2,-23.45,0.01
321,39.85,-22.69,0.01
322,-33.1,-22.91,0.01
323,-31.53,-23.11,0.01
324,4.59,-22.63,0.01
325,-38.6,-22.61,0.01
326,-4.95,-22.1,0.01
327,-7.82,-22.29,0.01
328,-26.51,-22.28,0.01
329,-8.94,-21.98,0.01
330,-34.82,-21.96,0.01
331,-24.56,-22.18,0.01
332,-19.0,-21.78,0.01
333,-14.57,-21.38,0.01
334,-13.28,-21.34,0.01
335,-48.7,-21.38,0.01
336,-46.62,-20.43,0.01
337,38.13,-19.46,0.01
338,-14.55,-19.37,0.01
339,-30.81,-19.09,0.01
340,-17.37,-19.23,0.01
341,-21.94,-19.33,0.01
342,28.02,-19.06,0.01
343,-57.22,-19.37,0.01
344,6.26,-19.21,0.01
345,-7.18,-18.62,0.01
346,25.79,-18.2,0.01
347,52.67,-17.39,0.01
348,-26.64,-17.51,0.01
349,11.52,-17.23,0.01
350,-0.04,-17.31,0.01
351,-35.89,-17.43,0.01
352,5.49,-17.17,0.01
353,16.14,-16.54,0.01
354,0.31,-16.42,0.01
355,-10.41,-16.25,0.01
356,12.61,-16.03,0.01
357,26.76,-15.83,0.01
358,-24.77,-16.15,0.01
359,2.99,-15.99,0.01
360,-10.94,-16.22,0.01
361,49.0,-15.51,0.01
362,-10.53,-15.14,0.01
363,27.71,-14.48,0.01
364,-8.28,-14.63,0.01
365,12.19,-14.34,0.01
366,64.22,-13.7,0.01
367,-35.95,-14.13,0.01
368,-16.68,-14.17,0.01
369,13.76,-13.94,0.01
370,13.34,-13.57,0.01
371,-203.82,-15.14,0.01
372,-30.72,-15.16,0.01
373,-46.95,-15.02,0.01
374,-38.85,-14.94,0.01
375,13.88,-14.36,0.01
376,49.4,-13.52,0.01
377,23.44,-13.15,0.01
378,50.09,-12.37,0.01
379,23.62,-12.1,0.01
380,-28.82,-12.18,0.01
381,45.32,-10.96,0.01
382,-128.18,-12.25,0.01
383,28.97,-11.84,0.01
384,1.32,-11.63,0.01
385,1.55,-11.51,0.01
386,-12.14,-11.34,0.01
387,12.83,-10.79,0.01
388,37.23,-9.96,0.01
389,40.3,-9.18,0.01
390,25.23,-8.8,0.01
391,28.46,-8.6,0.01
392,51.27,-8.05,0.01
393,-20.49,-7.99,0.01
394,35.95,-7.67,0.01
395,11.58,-7.24,0.01
396,18.75,-7.3,0.01
397,-12.93,-7.02,0.01
398,19.75,-7.06,0.01
399,37.27,-6.42,0.01
400,34.57,-5.66,0.01
401,-11.66,-5.75,0.01
402,64.86,-4.87,0.01
403,30.92,-4.23,0.01
404,61.47,-3.43,0.01
405,20.37,-3.11,0.01
406,-200.0,-3.82,0.01
407,12.72,-3.02,0.01
408,-10.84,-2.74,0.01
409,23.13,-2.68,0.01
410,35.65,-2.49,0.01
411,23.97,-2.46,0.01
412,4.08,-2.34,0.01
413,53.63,-1.83,0.01
414,32.01,-1.34,0.01
415,-19.47,-1.39,0.01
416,20.23,-0.96,0.01
417,-1.65,-1.15,0.01
418,34.84,-0.42,0.01
419,40.13,0.15,0.01
420,7.83,0.59,0.01
421,15.04,0.34,0.01
422,35.4,1.03,0.01
423,37.48,1.72,0.01
424,-1.01,1.66,0.01
425,-15.86,1.89,0.01
426,43.91,2.38,0.01
427,-11.48,2.34,0.01
428,62.17,3.23,0.01
429,13.41,3.45,0.01
430,14.41,3.95,0.01
431,-24.54,3.95,0.01
432,-17.26,3.96,0.01
433,50.61,4.62,0.01
434,58.16,5.33,0.01
435,34.43,6.16,0.01
436,14.21,6.77,0.01
437,-26.25,6.13,0.01
438,-223.21,4.04,0.01
439,19.55,4.54,0.01
440,25.87,4.98,0.01
441,19.37,5.39,0.01
442,49.25,5.6,0.01
443,18.86,6.36,0.01
444,53.75,6.84,0.01
445,20.3,7.11,0.01
446,35.38,7.21,0.01
447,40.44,7.08,0.01
448,-12.03,7.23,0.01
449,6.1,7.18,0.01
450,-10.02,7.08,0.01
451,36.16,7.8,0.01
452,19.92,7.94,0.01
453,40.95,8.19,0.01
454,34.77,8.53,0.01
455,65.97,9.3,0.01
456,26.72,9.44,0.01
457,-7.08,9.1,0.01
458,47.98,9.83,0.01
459,21.74,10.02,0.01
460,16.09,10.29,0.01
461,8.96,9.89,0.01
462,36.43,10.35,0.01
463,40.99,10.49,0.01
464,35.5,10.93,0.01
465,16.24,10.97,0.01
466,-4.87,10.28,0.01
467,12.98,10.76,0.01
468,42.5,11.36,0.01
469,-16.42,11.05,0.01
470,21.66,11.14,0.01
471,43.39,13.61,0.01
472,1.4,13.93,0.01
473,9.58,14.5,0.01
474,32.43,15.21,0.01
475,58.18,15.65,0.01
476,7.78,15.24,0.01
477,50.58,15.51,0.01
478,-2.41,14.98,0.01
479,19.11,14.94,0.01
480,53.69,15.76,0.01
481,45.84,15.77,0.01
482,65.53,17.7,0.01
483,49.11,17.91,0.01
484,39.3,18.29,0.01
485,17.89,18.45,0.01
486,54.62,19.12,0.01
487,59.64,19.58,0.01
488,-157.04,17.64,0.01
489,-43.95,16.8,0.01
490,44.88,17.0,0.01
491,63.67,17.35,0.01
492,42.86,17.26,0.01
493,54.9,18.02,0.01
494,42.89,18.09,0.01
495,62.32,18.59,0.01
496,33.68,18.74,0.01
497,64.4,19.52,0.01
498,41.83,19.74,0.01
499,27.14,19.64,0.01
