fta params:,lower,upper,delta,eta
,-0.05,0.05,0.007692307692307693,0.007692307692307693
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,1.0,4,0.01,8,0.0003,30
Performance logging begins:
Episode:,Score:,Average Score:,Epsilon:
232,-34.82,-62.99,0.01
233,-35.18,-63.42,0.01
234,-18.11,-63.17,0.01
235,-43.09,-62.89,0.01
236,84.35,-58.86,0.01
237,-3.63,-57.61,0.01
238,-126.99,-56.83,0.01
239,-118.24,-56.24,0.01
240,-136.26,-56.9,0.01
241,189.53,-54.18,0.01
242,-86.21,-54.04,0.01
243,24.46,-52.98,0.01
244,-52.22,-51.92,0.01
245,17.34,-51.11,0.01
246,278.02,-48.56,0.01
247,-93.59,-51.52,0.01
248,-131.44,-52.17,0.01
249,-71.64,-52.88,0.01
250,-73.97,-53.97,0.01
251,-49.06,-52.85,0.01
252,30.49,-51.85,0.01
253,-2.31,-49.78,0.01
254,-118.39,-50.78,0.01
255,-101.48,-51.06,0.01
256,-37.14,-49.34,0.01
257,7.35,-49.11,0.01
258,-59.16,-52.07,0.01
259,-54.52,-51.73,0.01
260,-76.92,-54.89,0.01
261,-53.52,-55.0,0.01
262,-57.46,-53.75,0.01
263,-54.75,-53.97,0.01
264,-49.51,-55.24,0.01
265,-232.88,-57.23,0.01
266,-32.51,-56.72,0.01
267,-72.48,-57.71,0.01
268,74.04,-56.4,0.01
269,-41.14,-57.01,0.01
270,-76.12,-57.63,0.01
271,-54.58,-57.29,0.01
272,130.22,-53.65,0.01
273,-77.08,-54.13,0.01
274,-121.88,-54.85,0.01
275,-3.24,-53.8,0.01
276,-251.9,-56.26,0.01
277,-47.43,-58.95,0.01
278,-11.73,-58.53,0.01
279,-111.62,-59.25,0.01
280,-167.33,-60.35,0.01
281,-163.12,-61.91,0.01
282,-33.84,-62.08,0.01
283,-61.0,-62.11,0.01
284,-49.12,-61.56,0.01
285,-156.58,-62.18,0.01
286,-28.89,-60.47,0.01
287,-58.11,-59.58,0.01
288,-28.02,-59.5,0.01
289,-18.02,-58.33,0.01
290,-245.56,-63.14,0.01
291,230.47,-62.53,0.01
292,-167.33,-63.64,0.01
293,23.08,-61.86,0.01
294,-161.16,-61.39,0.01
295,-32.36,-60.99,0.01
296,-153.62,-62.25,0.01
297,-91.34,-62.54,0.01
298,-70.76,-62.48,0.01
299,-34.76,-62.72,0.01
300,-31.7,-60.85,0.01
301,-54.62,-61.22,0.01
302,-23.78,-58.74,0.01
303,-133.24,-58.27,0.01
304,-36.68,-58.07,0.01
305,-55.08,-56.12,0.01
306,-50.64,-57.9,0.01
307,-76.05,-58.31,0.01
308,239.09,-55.58,0.01
309,-55.56,-55.9,0.01
310,70.46,-54.38,0.01
311,-63.14,-54.48,0.01
312,-67.62,-53.33,0.01
313,-48.76,-52.23,0.01
314,-34.24,-52.0,0.01
315,-58.12,-51.57,0.01
316,-31.99,-51.28,0.01
317,-107.21,-54.83,0.01
318,-107.22,-54.17,0.01
319,-187.44,-55.97,0.01
320,-36.29,-55.66,0.01
321,-166.73,-55.51,0.01
322,-445.7,-58.31,0.01
323,-44.48,-58.04,0.01
324,-26.97,-55.79,0.01
325,-212.45,-58.0,0.01
326,-84.38,-57.58,0.01
327,-16.43,-57.34,0.01
328,210.64,-53.87,0.01
329,-41.2,-54.04,0.01
330,-33.21,-54.25,0.01
331,-36.87,-53.53,0.01
332,-171.37,-54.9,0.01
333,7.56,-54.47,0.01
334,9.15,-54.2,0.01
335,-73.7,-54.51,0.01
336,-104.92,-56.4,0.01
337,-61.65,-56.98,0.01
338,-43.57,-56.14,0.01
339,-33.24,-55.29,0.01
340,47.94,-53.45,0.01
341,-56.64,-55.91,0.01
342,-37.74,-55.43,0.01
343,-70.49,-56.38,0.01
344,-61.17,-56.47,0.01
345,-58.74,-57.23,0.01
346,-72.31,-60.73,0.01
347,10.02,-59.7,0.01
348,-33.71,-58.72,0.01
349,-36.1,-58.36,0.01
350,15.2,-57.47,0.01
351,-71.64,-57.7,0.01
352,-11.84,-58.12,0.01
353,-41.98,-58.52,0.01
354,-30.77,-57.64,0.01
355,-155.08,-58.18,0.01
356,-62.24,-58.43,0.01
357,-66.55,-59.17,0.01
358,0.85,-58.57,0.01
359,6.81,-57.95,0.01
360,-56.4,-57.75,0.01
361,-19.46,-57.41,0.01
362,-131.64,-58.15,0.01
363,17.79,-57.42,0.01
364,-102.59,-57.96,0.01
365,-64.45,-56.27,0.01
366,-204.13,-57.99,0.01
367,-54.98,-57.81,0.01
368,-88.01,-59.43,0.01
369,-50.4,-59.53,0.01
370,62.0,-58.14,0.01
371,-46.92,-58.07,0.01
372,-210.46,-61.47,0.01
373,-58.64,-61.29,0.01
374,-77.13,-60.84,0.01
375,-93.66,-61.75,0.01
376,-162.62,-60.85,0.01
377,-96.39,-61.34,0.01
378,-15.24,-61.38,0.01
379,-59.96,-60.86,0.01
380,-41.87,-59.61,0.01
381,-168.37,-59.66,0.01
382,-31.89,-59.64,0.01
383,-52.07,-59.55,0.01
384,-23.12,-59.29,0.01
385,-41.64,-58.14,0.01
386,-30.98,-58.16,0.01
387,84.75,-56.73,0.01
388,-40.02,-56.85,0.01
389,-57.97,-57.25,0.01
390,-104.88,-55.85,0.01
391,-56.45,-58.72,0.01
392,52.91,-56.51,0.01
393,-74.37,-57.49,0.01
394,54.09,-55.34,0.01
395,16.15,-54.85,0.01
396,-82.88,-54.14,0.01
397,-43.96,-53.67,0.01
398,-2.78,-52.99,0.01
399,-19.82,-52.84,0.01
400,3.97,-52.48,0.01
401,-45.42,-52.39,0.01
402,-45.07,-52.6,0.01
403,-79.9,-52.07,0.01
404,-35.81,-52.06,0.01
405,-33.63,-51.85,0.01
406,-11.16,-51.45,0.01
407,-28.81,-50.98,0.01
408,-68.61,-54.06,0.01
409,-54.25,-54.04,0.01
410,-53.74,-55.29,0.01
411,-37.12,-55.03,0.01
412,-157.71,-55.93,0.01
413,36.46,-55.07,0.01
414,-14.6,-54.88,0.01
415,-21.02,-54.51,0.01
416,-83.46,-55.02,0.01
417,-28.15,-54.23,0.01
418,-36.46,-53.52,0.01
419,-24.92,-51.9,0.01
420,-44.83,-51.98,0.01
421,-19.63,-50.51,0.01
422,-64.88,-46.7,0.01
423,223.57,-44.02,0.01
424,-82.57,-44.58,0.01
425,14.68,-42.31,0.01
426,-54.86,-42.01,0.01
427,-10.02,-41.95,0.01
428,-21.36,-44.27,0.01
429,-24.77,-44.11,0.01
430,-274.71,-46.52,0.01
431,-267.8,-48.83,0.01
432,6.23,-47.05,0.01
433,-36.22,-47.49,0.01
434,-177.23,-49.36,0.01
435,114.02,-47.48,0.01
436,66.57,-45.76,0.01
437,-211.04,-47.26,0.01
438,-56.07,-47.38,0.01
439,-36.39,-47.41,0.01
440,-40.89,-48.3,0.01
441,-61.54,-48.35,0.01
442,89.89,-47.07,0.01
443,-100.01,-47.37,0.01
444,-22.52,-46.98,0.01
445,-51.12,-46.91,0.01
446,-150.78,-47.69,0.01
447,-16.32,-47.96,0.01
448,-152.73,-49.15,0.01
449,-41.16,-49.2,0.01
450,-26.86,-49.62,0.01
451,-216.83,-51.07,0.01
452,-93.01,-51.88,0.01
453,-13.21,-51.59,0.01
454,76.34,-50.52,0.01
455,-275.91,-51.73,0.01
456,-15.83,-51.27,0.01
457,-66.14,-51.26,0.01
458,-218.69,-53.46,0.01
459,91.75,-52.61,0.01
460,-36.24,-52.41,0.01
461,-132.37,-53.53,0.01
462,79.22,-51.43,0.01
463,-66.27,-52.27,0.01
464,-56.52,-51.81,0.01
465,-38.37,-51.55,0.01
466,-127.81,-50.78,0.01
467,-47.57,-50.71,0.01
468,-76.03,-50.59,0.01
469,-39.67,-50.48,0.01
470,-184.5,-52.95,0.01
471,-38.84,-52.87,0.01
472,-93.65,-51.7,0.01
473,-156.03,-52.67,0.01
474,-2.83,-51.93,0.01
475,-228.48,-53.28,0.01
476,-67.85,-52.33,0.01
477,-37.36,-51.74,0.01
478,-19.26,-51.78,0.01
479,-33.78,-51.52,0.01
480,-69.86,-51.8,0.01
481,-281.65,-52.93,0.01
482,-220.96,-54.82,0.01
483,-86.64,-55.17,0.01
484,-12.03,-55.05,0.01
485,-20.8,-54.85,0.01
486,-43.57,-54.97,0.01
487,-229.95,-58.12,0.01
488,-305.21,-60.77,0.01
489,-58.89,-60.78,0.01
490,-194.74,-61.68,0.01
491,-10.21,-61.22,0.01
492,-82.23,-62.57,0.01
493,-46.35,-62.29,0.01
494,-37.57,-63.2,0.01
495,-29.72,-63.66,0.01
496,-57.78,-63.41,0.01
497,-34.5,-63.32,0.01
498,-4.84,-63.34,0.01
499,-6.98,-63.21,0.01
