fta params:,lower,upper,delta,eta
,-100,100,10,10
agent params:,gamma,epsilon,batch_size,n_actions,eps_end,input_dims,lr,seed
,0.99,0.1,64,4,0.1,8,0.0001,40
Performance logging begins:
Episode,Step,Score
53,5000,-418.96146249291047
59,6000,-216.9106045974286
62,7000,-56.814972158377486
65,8000,-149.95359455665937
68,9000,-114.73230387642207
71,10000,-94.64752767487803
75,11000,-168.4414788262979
76,12000,-220.48012679668432
80,13000,-218.55253245901847
82,14000,-29.765372015361038
85,15000,-207.06473195435973
86,16000,-58.33915591164478
89,17000,-97.28250565435755
92,18000,-250.48053543086
94,19000,-128.00643515872449
98,20000,-84.16323966270723
100,21000,-54.1228634364922
104,22000,-14.888535753713285
107,23000,-105.34998347542512
110,24000,-94.76369684450086
112,25000,-11.726150711748318
115,26000,-103.89790172767195
119,27000,-106.6063089717954
121,28000,-37.870349123082896
124,29000,-53.80118471940432
126,30000,-88.37651138549293
128,31000,-41.92320841357319
132,32000,-85.28506556040743
135,33000,-54.53334837846771
138,34000,-73.81124592187125
141,35000,-50.00000571031663
144,36000,-154.02231108429012
147,37000,-4.895785839690433
150,38000,-96.10238899839416
153,39000,-126.97261144694201
156,40000,-113.31831868082502
160,41000,-131.12155328624948
163,42000,-104.64648301643244
166,43000,-133.99809830091115
168,44000,-82.0229094773228
171,45000,-4.091505918788158
173,46000,-197.83262280558012
175,47000,-69.82644494252418
176,48000,0.9584456626156168
178,49000,-109.1607361412049
179,50000,-174.76384048991497
180,51000,-34.44315933664957
181,52000,-163.56814194207732
182,53000,-180.90092719868272
185,54000,-147.09929717958292
187,55000,-127.44786916170472
190,56000,-24.1431848383601
191,57000,-106.47875474139602
192,58000,28.919084940968474
194,59000,-64.3542896518292
195,60000,-70.63618717019422
196,61000,-50.48245520039653
197,62000,-42.18888136789959
198,63000,-67.54784325862008
199,64000,-117.33119782762634
200,65000,-64.86497063274719
201,66000,-83.40987008303057
202,67000,-79.27907568947062
203,68000,-87.54460827960976
204,69000,-116.50487087294037
205,70000,-28.194713923421773
206,71000,-52.47822017165691
207,72000,-42.967103362749484
208,73000,-55.484288565125674
209,74000,-72.90113894355694
211,75000,-31.998806781415844
212,76000,-96.48569166473462
213,77000,-103.8298416190978
214,78000,-27.48988571118175
216,79000,-62.87891735238702
217,80000,-58.68050734972681
218,81000,-60.03811584880662
219,82000,-25.209830319463585
221,83000,-45.43263795355222
222,84000,-42.07686477331012
223,85000,123.77665261319854
224,86000,-75.99653534760759
225,87000,-58.876004264060285
226,88000,-26.54318157362778
227,89000,105.89667990637825
229,90000,-6.107522809862016
230,91000,142.33987468106506
231,92000,-73.49932283425231
232,93000,-71.12256262137196
234,94000,132.2371676708683
236,95000,191.62510616790846
237,96000,24.474191078174258
238,97000,42.41388925073428
239,98000,176.53987097326453
241,99000,90.93212617623206
242,100000,152.95129034939418
244,101000,113.78837757433315
245,102000,200.32295672863916
246,103000,135.07438519246813
247,104000,-27.428219558794176
249,105000,188.20462320185868
250,106000,-47.932976486456596
251,107000,70.66993294284612
252,108000,-62.73955877990579
253,109000,37.23813357942349
255,110000,24.009294956154644
256,111000,214.0945448550931
257,112000,-175.3217870258414
258,113000,3.900712132618562
259,114000,-32.46651642869165
260,115000,98.60879542086924
261,116000,222.98239613343458
262,117000,-117.22118545637709
263,118000,203.46108365755614
264,119000,5.645435102276582
265,120000,236.56818572700428
267,121000,213.08500567305492
268,122000,240.2814272349869
269,123000,69.96977101552733
270,124000,203.32984081839524
272,125000,89.75290341120164
273,126000,100.2173777888061
274,127000,40.910364298312615
276,128000,92.04874340540238
277,129000,46.48123508877054
279,130000,102.15210456968364
281,131000,220.90508895254715
282,132000,-101.41791606386094
283,133000,217.1062962504315
285,134000,259.0298365032628
286,135000,14.310103721127359
287,136000,181.63830804701402
288,137000,-285.4641131953147
289,138000,254.65776283000994
290,139000,1.814218214019707
293,140000,81.77327949148858
294,141000,224.62546587569096
295,142000,270.1779393159758
297,143000,-43.324860040512796
299,144000,-72.10551351233433
300,145000,171.34565542808758
302,146000,252.9554283402531
303,147000,214.47867950875968
305,148000,198.1866771033192
306,149000,230.64183455498352
308,150000,143.999279849896
311,151000,182.44481729038986
312,152000,110.25120548526557
315,153000,230.36623337225942
316,154000,244.48523350062084
318,155000,215.13000228297813
319,156000,-169.63004010141879
323,157000,263.6600581707886
324,158000,190.5000506063061
325,159000,-53.22204713769765
327,160000,221.54254496294553
329,161000,146.19322222702417
331,162000,0.7470730018512768
333,163000,262.62169029710435
336,164000,278.30465567588334
337,165000,243.12239132508586
339,166000,-7.1142674152137175
342,167000,270.16969189298396
344,168000,185.34978170582272
345,169000,215.7883236260331
346,170000,245.38719130623898
347,171000,231.66427363635654
348,172000,248.91097966026723
351,173000,238.26942596435245
353,174000,213.21209397181596
356,175000,102.64016683187684
359,176000,-51.72709084427996
360,177000,225.23421497987187
363,178000,261.0558826280782
365,179000,147.69181276274173
368,180000,252.8707273553922
370,181000,-239.7244542360154
372,182000,245.41762608296796
374,183000,230.6389918699375
375,184000,175.71243770195366
376,185000,242.82387678411152
378,186000,253.82992647080812
379,187000,253.75258364849594
382,188000,226.16044772004346
384,189000,294.68106698658585
386,190000,223.64413316980315
388,191000,106.90240778940853
391,192000,264.43297266025274
394,193000,236.6069340304194
396,194000,235.237203749296
399,195000,270.8685814789475
401,196000,267.20854250246043
404,197000,259.9679553532127
406,198000,-15.70430618643502
408,199000,216.36759549816824
410,200000,239.90777555107954
414,201000,285.4469915387251
417,202000,283.5681341325695
420,203000,234.89363811681278
421,204000,221.13477483713382
423,205000,270.9859942688498
427,206000,223.7006336701594
429,207000,245.2782530970754
432,208000,137.30617289369445
434,209000,282.65691209349666
436,210000,235.96911919494562
440,211000,183.88114103766378
443,212000,242.80727469776542
446,213000,201.2311849890511
448,214000,44.182514273526664
450,215000,180.0498556739492
452,216000,283.31455311784174
454,217000,291.2737759232466
458,218000,235.43147421841292
460,219000,230.39125529692788
463,220000,-87.50166746345697
465,221000,225.78975983193905
466,222000,257.313708159568
468,223000,-17.571734689790375
470,224000,107.39971124576506
471,225000,253.8387382260006
474,226000,-175.5712705002166
475,227000,-13.640430565522607
476,228000,34.145336073795576
478,229000,276.86195689167363
480,230000,227.844603593981
484,231000,240.72306967320475
486,232000,237.90027016999196
487,233000,274.2135301419045
489,234000,8.398022286635708
493,235000,253.89652254906312
495,236000,245.4296481788475
497,237000,254.37431906881494
499,238000,248.17804721925847
500,239000,241.42261232158492
503,240000,265.2907737536117
505,241000,275.44157072388714
509,242000,226.78379311715605
511,243000,258.957345455452
513,244000,227.26026464692387
516,245000,260.3758028017514
518,246000,155.6207962920035
521,247000,251.00210394064538
522,248000,219.2806093616241
525,249000,284.55953119382616
527,250000,285.3064939842542
530,251000,199.4449325504461
531,252000,257.2249237409844
533,253000,274.8666872885592
536,254000,228.0151964786847
538,255000,274.0082785187773
540,256000,266.7343662391133
542,257000,285.76123600230466
544,258000,247.761695719579
546,259000,261.1385253824086
548,260000,-162.23842396608467
550,261000,257.70526575430165
553,262000,-50.74375377044116
555,263000,264.4807714022097
558,264000,285.4825616109674
559,265000,281.37177410149786
561,266000,233.57873990689882
564,267000,281.58767871452255
568,268000,210.40594544147524
570,269000,269.75167676728506
573,270000,202.48985463715536
577,271000,274.25757112643885
579,272000,180.48549986805807
581,273000,259.03179853026904
583,274000,251.87969556586785
586,275000,277.90586794009454
588,276000,261.82474831258446
590,277000,284.17688994221265
591,278000,237.807801545075
594,279000,277.76584533182336
597,280000,267.0184604532549
598,281000,229.39541491269725
600,282000,168.25760118435704
602,283000,268.5045039417415
605,284000,245.6796462015594
607,285000,231.60077947535862
610,286000,257.3652063674173
614,287000,281.04149878575123
617,288000,297.0042147480137
621,289000,267.5106464718351
625,290000,256.8476359656194
628,291000,278.6026012150087
631,292000,263.4661098221012
635,293000,231.00945382337252
637,294000,257.230413671747
640,295000,295.3390655401341
641,296000,292.61017748879385
644,297000,141.30896587078274
646,298000,-29.003248473816015
650,299000,268.05913114146745
653,300000,255.86810899050826
655,301000,286.7893492760553
658,302000,254.71384445693002
660,303000,255.18898211046857
663,304000,231.2623041454143
666,305000,279.46667501845116
669,306000,259.75384231186115
672,307000,259.6957331403344
677,308000,117.67493504134596
680,309000,270.41539715970293
682,310000,299.062250866624
684,311000,251.25561960081842
687,312000,243.32272728734395
690,313000,299.0024237594795
694,314000,263.6749124836307
698,315000,178.19227242173707
701,316000,300.65257095214525
704,317000,292.6780022016185
706,318000,280.3782194434066
709,319000,267.26755138808346
711,320000,52.43498547622224
713,321000,286.98440108763657
714,322000,187.09176853130688
718,323000,265.59112412147465
720,324000,227.70444160817792
723,325000,261.8400876211125
725,326000,295.7943733584798
728,327000,263.3201709944482
732,328000,148.39011687645936
734,329000,273.29615713354156
737,330000,251.50889473129314
739,331000,284.2007120925036
742,332000,-82.8781457246731
744,333000,237.17046778801128
747,334000,260.0996595924107
751,335000,276.1779933594115
754,336000,277.83618363465825
755,337000,237.10619826709305
758,338000,266.7386091062742
760,339000,-48.93404320474351
763,340000,276.01317014505037
765,341000,230.49298018276008
766,342000,269.00475104682494
769,343000,-192.1781784678828
772,344000,286.2586577626316
776,345000,257.42452343380853
779,346000,252.5570056817611
782,347000,257.9616746853444
785,348000,291.59901523548854
789,349000,265.69253062919006
792,350000,284.3751023514326
795,351000,235.58415138276067
798,352000,239.8132505142925
800,353000,243.29478485916943
802,354000,223.7596384731826
805,355000,279.9866390269242
806,356000,253.77790704605135
810,357000,312.40834981892107
812,358000,246.26589266315204
815,359000,238.28092105973573
818,360000,245.98376204087864
819,361000,301.0654926218058
821,362000,236.19133629783227
825,363000,274.0948969036778
827,364000,306.17422329766475
828,365000,263.1888842762306
831,366000,300.63960221936225
835,367000,257.3975536437124
837,368000,230.90878755405998
840,369000,259.16868734432967
843,370000,273.43496910490535
845,371000,112.61585340835349
848,372000,-49.748352913459556
850,373000,263.21283451719296
851,374000,-9.962783548793865
855,375000,276.2095842440259
858,376000,268.30230546922166
862,377000,265.6432589145186
865,378000,246.63771104164422
867,379000,253.975540689752
869,380000,247.2814665640985
873,381000,294.4829194539057
875,382000,283.1031382916725
877,383000,-24.877865128720074
879,384000,250.58609538778353
882,385000,299.5747067383045
886,386000,257.5633796540176
889,387000,249.73860298369559
893,388000,19.212609802231412
896,389000,47.07938126175205
898,390000,303.7112482448762
899,391000,147.77624151477127
902,392000,-15.376738322518577
906,393000,25.9579587200777
909,394000,276.6234562411935
910,395000,174.2403475842897
911,396000,294.54450520783416
912,397000,180.09379222057282
914,398000,271.7200364726152
916,399000,225.54622532143446
919,400000,227.91645280357125
921,401000,262.06466665769506
924,402000,158.03273302730076
927,403000,253.9818711956657
929,404000,263.34786029591237
933,405000,234.7894839497666
935,406000,77.61045417295163
938,407000,246.00967187258635
943,408000,-82.99675585402343
946,409000,167.06739693750353
949,410000,285.73544869213447
953,411000,177.0625665769851
956,412000,30.338543084956534
958,413000,79.72594740431394
960,414000,-167.5420567746921
963,415000,183.01425955378429
966,416000,287.4136204017194
968,417000,10.582509240627715
971,418000,297.9635692998479
974,419000,216.00630500117205
977,420000,6.424863562231678
980,421000,121.62056484100067
982,422000,174.6285840135199
985,423000,294.44146211150417
988,424000,239.71019677644648
992,425000,275.4768205109067
994,426000,289.46335775979736
996,427000,-154.61963332311117
998,428000,249.04251719736698
1002,429000,241.19676195586243
1005,430000,0.6728519528599435
1006,431000,297.1821895768977
1010,432000,253.3530511201197
1012,433000,214.48466926901062
1015,434000,293.52699318881156
1018,435000,121.49160965584446
1020,436000,294.93144214641734
1023,437000,205.04750093885144
1026,438000,296.6391711994485
1028,439000,237.7970882822544
1031,440000,295.2179502331206
1034,441000,284.89294961582266
1038,442000,214.53945539452266
1041,443000,304.8579330173827
1045,444000,296.79662924085574
1048,445000,249.9815050591898
1050,446000,298.31108677262097
1053,447000,250.71784042365232
1055,448000,258.93923927456217
1059,449000,297.65504628666224
1063,450000,248.51759874644657
1066,451000,259.6251686616729
1069,452000,245.40862636914804
1071,453000,279.88250354818024
1073,454000,244.93878342183024
1076,455000,270.4134023157756
1079,456000,268.44111578125325
1082,457000,239.32888433422477
1085,458000,260.9488199071099
1090,459000,295.9820846062805
1091,460000,216.77159903216517
1094,461000,285.16032193234474
1096,462000,265.7075064116535
1099,463000,245.93807902959887
1102,464000,197.3885094260947
1103,465000,187.08973254459352
1106,466000,262.043962477787
1110,467000,220.42612892108082
1114,468000,281.09136504925164
1117,469000,290.533476363373
1120,470000,285.2470404543325
1123,471000,264.1800647851131
1126,472000,282.59648809830384
1127,473000,271.8753676461886
1129,474000,269.7596382287736
1131,475000,244.86705163066668
1134,476000,165.19850805839624
1137,477000,291.1683374969085
1140,478000,257.480647241987
1143,479000,123.60410781624256
1147,480000,270.5429781489288
1150,481000,294.6691402025721
1153,482000,-34.47446084682832
1155,483000,275.03050090413285
1158,484000,246.07241482683634
1161,485000,261.72307773042996
1164,486000,259.8213206233804
1167,487000,262.219849392496
1170,488000,271.8970211967363
1174,489000,271.24286984556204
1176,490000,286.20701341918004
1178,491000,272.58850294627734
1181,492000,281.7615067726829
1185,493000,-520.1751351937536
1187,494000,274.22468291455925
1188,495000,279.51984317681547
1191,496000,274.82115548391823
1193,497000,295.6075172936237
1195,498000,296.3096587280711
1198,499000,215.0997157457553
1201,500000,278.53290362172595
